"Seq.Names","Species.NCBI","Order.AW","Family.AW","Species.AW1","Species.AW2","Order.IUCN","Family.IUCN","Species.IUCN","Species.Vertlife","Lon","Lat","AnnualTemp","TempRange","TempWarmQuarter","TempColdQuarter","UV","RangeSize","IUCN.Categories","Clade","dN","dS","W","MolRateAll","MolRate12nd","MolRate3rd","Clade.Age","Clade.Age.SD","Tip.Age","Tip.Age.SD","dN.Mean","dN.Mid","dN.Min","dN.Max","dN.QL","dN.QU","dS.Mean","dS.Mid","dS.Min","dS.Max","dS.QL","dS.QU","Habitat","Island","SVL","BodyMass","Div.Rate","Div.Rate.DNA","ClaDS.Rate","ClaDS.Rate.DNA","BAMM.Lambda","BAMM.Lambda.DNA","NTR","NTR.DNA"
"Desmognathus_wrighti_AY728225.1","Desmognathus_wrighti","Caudata","Plethodontidae","Desmognathus_wrighti","Geognathus_wrighti","Caudata","Plethodontidae","Desmognathus_wrighti","Desmognathus_wrighti",-82.36109531,35.86744212,12.2221702575684,73.32146484375,21.9925811767578,2.15845928192139,2935.24536132812,34505.2382216563,2,408,0.017288,0.282124333333333,0.0612779471934951,0.00285147,0.00175925,0.00441805,212.8484242,15.3197337351793,60.28933076,4.99154339908863,0.000288589576428536,0.000291142537099345,0.000216236572316118,0.000330416767007251,0.000243015862868811,0.0003268577078575,0.0047095176918585,0.00475117967284406,0.00352878290183768,0.00539209915051343,0.0039657964079875,0.00533401856340575,"Terrestial&Freshwater",0,22.5999999937118,4.860441035,0.0209668770786103,0.0209668770786103,0.04322363185822,0.0333284893134815,0.039510592,0.0433219366937292,17,17
"Phaeognathus_hubrichti_AY728233.1","Phaeognathus_hubrichti","Caudata","Plethodontidae","Phaeognathus_hubrichti","Phaeognathus_hubrichti","Caudata","Plethodontidae","Phaeognathus_hubrichti","Phaeognathus_hubrichti",-87.08291283,31.63548874,18.5542221069336,64.978779296875,26.78251953125,9.28279113769531,3434.06005859375,963.509448401832,5,408,0.009017,0.247266333333333,0.0364667517750765,0.00149313,0.00071156,0.00288177,212.8484242,15.3197337351793,87.83111704,6.04520201322084,0.000103146423874212,0.00010290883949753,8.55414188381462e-05,0.000121942640248439,9.07651297920247e-05,0.000119762862865979,0.00282850593632273,0.00282199084065019,0.00234573727229005,0.00334394028293415,0.0024889831250081,0.00328416590555324,"Terrestial",0,108.149999956841,94.026,0.0172403048000099,0.0172403048000099,0.0431218809856597,0.0326405737173063,0.039165221,0.0429544854161329,16,16
"Plethodon_elongatus_AY728223.1","Plethodon_elongatus","Caudata","Plethodontidae","Plethodon_elongatus","Hightonia_elongatus","Caudata","Plethodontidae","Plethodon_elongatus","Plethodon_elongatus",-123.63649037,41.77762078,9.65447387695312,48.76697265625,16.9361740112305,3.55016136169434,2680.40112304688,23334.6146600474,3,408,0.0125016666666667,0.260714333333333,0.0479515894152348,0.00168041,0.00086513,0.00310307,212.8484242,15.3197337351793,86.07680654,5.75286653860492,0.000145873580911982,0.000145224349729881,0.000116790594706583,0.000172007791803915,0.000130579463392304,0.000166124748760559,0.00304210105839862,0.0030285617536536,0.00243559381724013,0.0035871134596691,0.00272315193270355,0.00346442632635194,"Terrestial",0,113.999999955027,39.591,0.044253480288225,0.044253480288225,0.0445687766369718,0.0247413597095531,0.039485868,0.0432752650259119,18,18
"Karsenia_koreana_MK512368.1","Karsenia_koreana","Caudata","Plethodontidae","Karsenia_koreana","Karsenia_koreana","Caudata","Plethodontidae","Karsenia_koreana","Karsenia_koreana",127.66236196,35.94721589,12.1806373596191,91.67431640625,24.7485916137695,-0.716521644592285,2669.25634765625,21549.6843995079,2,408,0.0115156666666667,0.263395333333333,0.0437200861569301,0.00157771,0.00073948,0.00313719,212.8484242,15.3197337351793,94.14100661,5.67987990498542,0.000122765394871787,0.000122149566284067,0.000101934329524462,0.000141776102493973,0.000109688670087495,0.000139959110288805,0.00280798611492048,0.00279390040187981,0.00233152169825502,0.00324281388616386,0.00250888503956226,0.00320125421954641,"Terrestial",0,42.8499999981237,18.82354024,0.0125298106083303,0.0125298106083303,0.0429952644491959,0.0314648239860728,0.038883007,0.0428982076241178,13,13
"Aneides_hardii_AY728226.1","Aneides_hardii","Caudata","Plethodontidae","Aneides_hardii","Aneides_hardii","Caudata","Plethodontidae","Aneides_hardii","Aneides_hardii",-105.61868584,33.09465526,14.4148040771484,75.3170166015625,24.3204437255859,3.79019737243652,3838.58276367188,29604.3828645461,2,408,0.00764033333333333,0.181755333333333,0.0420363639031225,0.00153626,0.00065653,0.0032374,212.8484242,15.3197337351793,66.15736281,5.67673597738401,0.000116336973551166,0.000114746344612687,9.36936757521e-05,0.000150052999064926,9.86423536235579e-05,0.000134663530491425,0.00276753179269447,0.00272969243669916,0.00222887203013152,0.00356959986859806,0.00234659576767606,0.00320350092129215,"Terrestial",0,46.4499999879301,22.3279655,0.0221421253280626,0.0221421253280626,0.0428647031268268,0.0225627895557551,0.039037729,0.0435137605681863,17,17
"Aneides_flavipunctatus_AY728214.1","Aneides_flavipunctatus","Caudata","Plethodontidae","Aneides_flavipunctatus","Aneides_flavipunctatus","Caudata","Plethodontidae","Aneides_flavipunctatus","Aneides_flavipunctatus",-123.15547755,40.16768651,11.6464370727539,49.419736328125,18.8329330444336,5.26025161743164,2870.00317382812,47734.8478086946,3,408,0.0132763333333333,0.270043,0.0491637751518585,0.00186167,0.000887,0.00370497,212.8484242,15.3197337351793,66.15736281,5.67673597738401,0.000202154588349957,0.000199390609466372,0.000162808141509114,0.000260741717191962,0.000171407281640098,0.000233999989352252,0.00411186056655609,0.00405564074057552,0.00331154678431888,0.00530353326990401,0.00348645483611969,0.004759601731752,"Terrestial",0,65.0000000067836,39.15,0.0368397947500886,0.0368397947500886,0.0420074891987566,0.019866679844825,0.038982831,0.0429244889639132,19,19
"Hydromantes_brunus_AY728234.1","Hydromantes_brunus","Caudata","Plethodontidae","Hydromantes_brunus","Hydromantes_brunus","Caudata","Plethodontidae","Hydromantes_brunus","Hydromantes_brunus",-120.07826621,37.60001259,15.747135925293,63.0746533203125,24.9600051879883,7.63889694213867,3304.53564453125,119.752402747384,4,408,0.0107893333333333,0.222119333333333,0.0485744899888648,0.00197464,0.00112505,0.00327519,212.8484242,15.3197337351793,59.89452031,4.44066239308799,0.000181127770383822,0.000180817779329891,0.000153142833924323,0.000217922296455034,0.000156692933490346,0.000211285733211983,0.00372886612757732,0.00372248436105745,0.00315274198369204,0.00448635274410478,0.00322582766234429,0.00434972622997006,"Terrestial&Freshwater",0,65.0000000067836,45.46638301,0.0475439558957974,0.0475439558957974,0.0459117975809739,0.0251217631762274,0.039042799,0.0432186479392631,16,16
"Hydromantes_italicus_AY728215.1","Hydromantes_italicus","Caudata","Plethodontidae","Hydromantes_italicus","Speleomantes_italicus","Caudata","Plethodontidae","Speleomantes_italicus","Hydromantes_italicus",12.12758867,43.57441571,11.4166625976563,67.1471875,21.0725616455078,2.65170841217041,2343.06469726562,17668.4255722679,3,408,0.0133733333333333,0.230399333333333,0.0580441494333028,0.00245829,0.00125964,0.00437768,212.8484242,15.3197337351793,59.89452031,4.44066239308799,0.000224507110349695,0.000224122877740832,0.000189819899191913,0.000270113770816114,0.000194220232687614,0.000261887778561072,0.00386786803737509,0.00386124837608941,0.00327026756434825,0.00465359167897697,0.00334607767679993,0.00451187210283788,"Terrestial",0,54.1999999758485,16.982,0.0684376470429006,0.0684376470429006,0.0449986939465075,0.0308948328706549,0.039158711,0.0432676774709296,17,17
"Ensatina_eschscholtzii_AY728216.1","Ensatina_eschscholtzii","Caudata","Plethodontidae","Ensatina_eschscholtzii","Ensatina_eschscholtzii","Caudata","Plethodontidae","Ensatina_eschscholtzii","Ensatina_eschscholtzii",-121.79028637,41.00628982,11.659937286377,52.593447265625,19.3719207763672,4.8851390838623,2789.71728515625,325428.350035497,2,408,0.0228166666666667,0.355760666666667,0.0641348771927194,0.00228792,0.00132196,0.00393702,212.8484242,15.3197337351793,90.45854595,5.92404594931629,0.000253297903148768,0.000251726730578169,0.000207194855116553,0.000294874675355152,0.000222985677873063,0.000288823367258938,0.0039494564305102,0.00392495848743506,0.0032306112397152,0.00459772729382611,0.00347682396277163,0.00450337444930392,"Terrestial",0.000341645,52.0000000217658,24.089,0.0140078210263432,0.0140078210263432,0.0429637546538041,0.0327411285300497,0.039049175,0.0431926706048812,14,14
"Plethodon_cinereus_AY728232.1","Plethodon_cinereus","Caudata","Plethodontidae","Plethodon_cinereus","Plethodon_cinereus","Caudata","Plethodontidae","Plethodon_cinereus","Plethodon_cinereus",-78.13014531,43.95768394,7.25000534057617,95.2872265625,19.7946044921875,-6.11329612731934,2136.07543945312,1892340.9506898,2,408,0.0137113333333333,0.211122666666667,0.0649448661757462,0.00317254,0.00189309,0.00509183,212.8484242,15.3197337351793,41.22823436,3.40211352907909,0.000334760833675694,0.000333529717130413,0.000260720311642347,0.000418210682939448,0.0002796019791058,0.000383151861062642,0.00515453881712226,0.00513558248357698,0.00401448685623304,0.00643947254903468,0.00430522065207085,0.00589964817274089,"Terrestial",0.004905001,78.5000000166135,13.259,0.0710137305328341,0.0710137305328341,0.0523216474247816,0.0431890967194631,0.076307746,0.0648387816729529,19,19
"Plethodon_petraeus_AY728222.1","Plethodon_petraeus","Caudata","Plethodontidae","Plethodon_petraeus","Plethodon_petraeus","Caudata","Plethodontidae","Plethodon_petraeus","Plethodon_petraeus",-85.42680356,34.75774102,14.9363555908203,73.9975244140625,24.7287475585937,4.57944183349609,3047.39501953125,331.427862221542,4,408,0.0140236666666667,0.221569333333333,0.0632924532275826,0.00359382,0.00208803,0.00587664,212.8484242,15.3197337351793,41.22823436,3.40211352907909,0.000342386420809309,0.000341127260402431,0.000266659314219506,0.000427737191664937,0.000285971091140179,0.000391879757542822,0.00540959314024659,0.00538969881884384,0.00421312969590025,0.00675810732326822,0.00451824943665722,0.00619157162598402,"Terrestial",0,147.500000032469,257.5562006,0.0427920110270135,0.0427920110270135,0.0606742973704683,0.0630209305876484,0.082300518,0.0879157145854026,18,18
"Gyrinophilus_porphyriticus_AY728230.1","Gyrinophilus_porphyriticus","Caudata","Plethodontidae","Gyrinophilus_porphyriticus","Gyrinophilus_porphyriticus","Caudata","Plethodontidae","Gyrinophilus_porphyriticus","Gyrinophilus_porphyriticus",-78.68402209,39.80727932,10.8152046203613,84.185087890625,21.9593292236328,-0.856103610992432,2488.40991210938,773389.601944101,2,408,0.002008,0.0427463333333333,0.0469747892606773,0.00170529,0.00078176,0.00303867,212.8484242,15.3197337351793,15.52478555,2.13973231643572,0.000131866852271692,0.000129363346383877,9.65387121678104e-05,0.000183066895634,0.000103237027368826,0.000172849743568966,0.00280718347750158,0.00275388880758997,0.00205511751488842,0.0038971307485406,0.0021977113467382,0.00367962786612561,"Freshwater",1.87e-07,92.6000000322124,68.522,0.0456314489178778,0.0456314489178778,0.0630022220370691,0.0532823512171177,0.092188184,0.0832528458964412,16,16
"Gyrinophilus_palleucus_KP013111.1","Gyrinophilus_palleucus","Caudata","Plethodontidae","Gyrinophilus_palleucus","Gyrinophilus_palleucus","Caudata","Plethodontidae","Gyrinophilus_palleucus","Gyrinophilus_palleucus",-85.74639987,35.29648872,15.0698272705078,75.5550732421875,25.0402816772461,4.47344703674316,2989.88500976562,13603.1099967441,4,408,0.002513,0.0420966666666667,0.0596959379206588,0.00174788,0.0008494,0.00301,212.8484242,15.3197337351793,15.52478555,2.13973231643572,0.000165030577569105,0.000161897454911695,0.00012081762135344,0.000229107125860679,0.000129200522797739,0.000216320421109966,0.00276451938469323,0.00271203469701524,0.00202388345944103,0.00383790143585955,0.00216431012390589,0.00362370420241115,"Freshwater",0,109.699999969154,22.081,0.142447425096572,0.142447425096572,0.0619499997462981,0.048632546054058,0.092176031,0.0832516743472984,18,18
"Stereochilus_marginatus_AY728212.1","Stereochilus_marginatus","Caudata","Plethodontidae","Stereochilus_marginatus","Stereochilus_marginatus","Caudata","Plethodontidae","Stereochilus_marginatus","Stereochilus_marginatus",-79.42358694,33.99179698,17.6613006591797,66.235048828125,26.3421142578125,8.49253540039063,3175.671875,150435.089223063,2,408,0.00887533333333333,0.232516333333333,0.0381707951699451,0.00217551,0.00096438,0.00420106,212.8484242,15.3197337351793,47.94181632,4.24570654276072,0.000186574747837378,0.000186724942350037,0.00015421202168717,0.000227383536434501,0.000158494976895939,0.00022085951624762,0.00488789261545915,0.004891827417236,0.0040400526371165,0.00595700287149214,0.00415225766689647,0.00578608633287055,"Terrestial&Freshwater",0.000715839,41.7499999876059,17.8154974,0.0354884585089924,0.0354884585089924,0.0576760722063097,0.0439382865545291,0.091809036,0.0826624225138262,16,16
"Pseudotriton_ruber_AY728220.1","Pseudotriton_ruber","Caudata","Plethodontidae","Pseudotriton_ruber","Pseudotriton_ruber","Caudata","Plethodontidae","Pseudotriton_ruber","Pseudotriton_ruber",-82.37991668,36.45872814,14.2421936035156,76.6145361328125,24.3342575073242,3.59789161682129,2869.26538085938,1068841.54492542,2,408,0.00651466666666667,0.212193333333333,0.0307015614691005,0.00134753,0.00067843,0.00253519,212.8484242,15.3197337351793,54.69566785,4.66092440462419,0.000119968854528388,0.000119329309803927,0.000100123296532284,0.000145190037333615,0.000101905244116547,0.000139325558203913,0.00390758152966031,0.00388675051345599,0.00326117929321129,0.00472907664581625,0.00331922023637491,0.00453806098247272,"Terrestial&Freshwater",0.001804915,69.0500000099914,33.325,0.0501350309860413,0.0501350309860413,0.0622855699349166,0.0393577642805956,0.091834979,0.0827680383144641,17,17
"Eurycea_cirrigera_KY752074.1","Eurycea_cirrigera","Caudata","Plethodontidae","Eurycea_cirrigera","Manculus_cirrigera","Caudata","Plethodontidae","Eurycea_cirrigera","Eurycea_cirrigera",-84.27505709,35.22585554,15.5758087158203,74.5051806640625,25.3108779907227,5.14440155029297,3026.6142578125,1153855.56383361,2,408,0.003744,0.097767,0.0382951302586762,0.00161873,0.00069069,0.00331962,212.8484242,15.3197337351793,24.97604906,2.63871711298837,0.000151585118304491,0.000149867982879554,0.000118670682959289,0.000191225731914701,0.000122977159014145,0.000188390097977102,0.00395833927918675,0.00391349975485721,0.0030988452619874,0.00499347386007067,0.00321130018839101,0.00491942700558956,"Terrestial&Freshwater",0.000104395,38.54999999964,15.04882462,0.0984502104291465,0.0984502104291465,0.0754188634264071,0.0577843878301435,0.091990212,0.0830699103248373,21,21
"Eurycea_bislineata_NC_006329.1","Eurycea_bislineata","Caudata","Plethodontidae","Eurycea_bislineata","Manculus_bislineata","Caudata","Plethodontidae","Eurycea_bislineata","Eurycea_bislineata",-74.35772267,45.0938743,5.9482593536377,98.98712890625,18.8699111938477,-7.99684219360352,2005.02294921875,1198568.49396762,2,408,0.00362666666666667,0.0823056666666667,0.0440633897220523,0.00145315,0.00062835,0.00298112,212.8484242,15.3197337351793,24.97604906,2.63871711298837,0.000146834587531416,0.000145171265467375,0.000114951658707004,0.000185232902709397,0.000119123173973816,0.000182486134792634,0.00333234888322561,0.00329460049222498,0.00260877929347034,0.00420378241160811,0.00270345006875852,0.00414144567505449,"Terrestial&Freshwater",0.002947527,40.6000000159279,16.79287579,0.0752235329602371,0.0752235329602371,0.0767888429571924,0.0674357121292386,0.091995668,0.0830153593784446,20,20
"Batrachoseps_attenuatus_AY728228.1","Batrachoseps_attenuatus","Caudata","Plethodontidae","Batrachoseps_attenuatus","Batrachoseps_attenuatus","Caudata","Plethodontidae","Batrachoseps_attenuatus","Batrachoseps_attenuatus",-122.62885625,39.14000906,13.5615844726562,44.7670654296875,19.861701965332,7.59714889526367,2977.0341796875,54772.8640211407,2,408,0.00802933333333333,0.270768,0.0296539226693455,0.00139279,0.00068434,0.00281362,212.8484242,15.3197337351793,54.07600201,6.32269781649354,0.000151058585620024,0.000145767618011689,0.000119787472715815,0.000283590441951946,0.000125432039667614,0.000204685862511282,0.00509405070298438,0.00491562683416501,0.00403951524563879,0.00956333653102513,0.0042298633157656,0.00690248857777168,"Terrestial",0.000131622,42.2500000083155,21.34,0.0227757984244756,0.0227757984244756,0.0653025962862434,0.049713258037912,0.091749336,0.082645662409441,16,16
"Batrachoseps_nigriventris_KT368149.1","Batrachoseps_nigriventris","Caudata","Plethodontidae","Batrachoseps_nigriventris","Batrachoseps_nigriventris","Caudata","Plethodontidae","Batrachoseps_nigriventris","Batrachoseps_nigriventris",-119.58247547,34.79486172,15.1313995361328,46.34220703125,21.8070709228516,9.12388458251953,3560.53100585938,24773.369186228,2,408,0.00608766666666667,0.242253333333333,0.0251293411855358,0.00126783,0.00057394,0.0026566,212.8484242,15.3197337351793,54.07600201,6.32269781649354,0.000114529348604222,0.000110517851533854,9.08202679429145e-05,0.000215012132238807,9.50998563786799e-05,0.000155188388701575,0.00455759455684193,0.00439796056402254,0.00361411257351982,0.00855621843212371,0.00378441502610575,0.0061755852473721,"Terrestial",0.009804119,37.5000000008863,14.1945083,0.161726658738181,0.161726658738181,0.0773894296889329,0.0638527402383937,0.092102182,0.0830338651447574,22,22
"Oedipina_poelzi_AY728213.1","Oedipina_poelzi","Caudata","Plethodontidae","Oedipina_poelzi","Oedipina_poelzi","Caudata","Plethodontidae","Oedipina_poelzi","Oedipina_poelzi",-83.88533589,9.97407885,18.5722473144531,3.85747131347656,19.2316528320313,18.1298126220703,4426.87646484375,647.911604933658,5,408,0.015648,0.629652666666667,0.0248517965989715,0.00143275,0.0007628,0.0028464,212.8484242,15.3197337351793,86.70466481,6.94331619001612,0.000181684191616597,0.000178480947510072,0.000152135832798286,0.000237512414455763,0.000155895424368575,0.000215711376929092,0.00731070652751584,0.00718181266289049,0.00612172372296748,0.00955715267948044,0.00627300419700951,0.00867991076902742,"Terrestial&Freshwater",0,53.9500000159614,30.6497743,0.086473883488888,0.0853382563006396,0.0859475182928553,0.0596583074075798,0.091951997,0.082824920701759,27,26
"Nototriton_abscondens_AY728229.1","Nototriton_abscondens","Caudata","Plethodontidae","Nototriton_abscondens","Nototriton_abscondens","Caudata","Plethodontidae","Nototriton_abscondens","Nototriton_abscondens",-84.08438202,10.08861087,16.6802764892578,3.94784729003906,17.3824935913086,16.2708435058594,4449.66845703125,902.952449239098,2,408,0.00924166666666667,0.386418333333333,0.0239162220564069,0.00110199,0.00050651,0.00233973,212.8484242,15.3197337351793,86.70466481,6.94331619001612,0.000107302194371382,0.000105410367027027,8.98510132143083e-05,0.000140274192458803,9.20714178727577e-05,0.000127398558396367,0.00448658630607741,0.00440748404068228,0.00375690663025259,0.00586523206415976,0.00384974757533214,0.00532686801853132,"Terrestial",0,23.5999999992551,5.326863169,0.24600352010647,0.217873993056583,0.0927852223604552,0.0773064208777007,0.09247691,0.0834679676101066,24,23
