Seq.Names,Species.NCBI,Order.IUCN,Family.IUCN,Species.IUCN,Order.Vertlife,Family.Vertlife,Species.Vertlife,Lon,Lat,RangeSize,AnnualTemp,TempRange,TempWarmQuarter,TempColdQuarter,UV,BodyMass,AFR,MaxLongevity,Clade,dN,dS,W,MolRateAll,MolRate12nd,MolRate3rd,Clade.Age,Clade.Age.SD,Tip.Age,Tip.Age.SD,dN.Mean,dN.Mid,dN.Min,dN.Max,dN.QL,dN.QU,dS.Mean,dS.Mid,dS.Min,dS.Max,dS.QL,dS.QU,Habitat,IUCN.Categories,Div.Rate,Div.Rate.DNA,ClaDS.Rate,ClaDS.Rate.DNA,BAMM.Lambda,BAMM.Lambda.DNA,NTR,NTR.DNA,Population,Generation,Island,X,Notes
Apodemus_draco_HQ333255.1,Apodemus_draco,Rodentia,Muridae,Apodemus_draco,Rodentia,Muridae,Apodemus_draco,106.1463138,28.8446764,1798566.219,13.52327576,65.34964844,21.88033905,3.936314011,3794.323486,22.25,NA,NA,2004,0.003978333,0.227240333,0.017507162,0.00677945,0.00237158,0.00677945,13.3909463,0.410314572,5.25497811,0.538694057,0.000764564,0.000768713,0.000579942,0.001051888,0.000634912,0.00091272,0.038549501,0.038758658,0.02924078,0.05303643,0.032012417,0.046019563,Terrestrial,2,0.158292625,0.165781334,0.149265735,0.107474587,0.177648233,0.129003687,30,30,NA,1.518336747,0,,
Apodemus_flavicollis_MN122902.1,Apodemus_flavicollis,Rodentia,Muridae,Apodemus_flavicollis,Rodentia,Muridae,Apodemus_flavicollis,25.42849122,50.5127762,6066923.382,8.004864502,80.88671387,19.02451477,-2.826756477,1853.899902,26.7,0.187726027,4.25,2004,0.002546,0.160497,0.015863225,0.00580514,0.00203475,0.00580514,13.3909463,0.410314572,3.64772332,0.464395245,0.000691772,0.000680347,0.00051926,0.000982056,0.000548602,0.000913037,0.038946671,0.03830343,0.029234249,0.055289593,0.030886228,0.051403843,Terrestrial,2,0.313528577,0.276930316,0.183257797,0.125534566,0.179182213,0.129236294,33,33,NA,1.405908767,0.007006913,,
Apodemus_latronum_NC_019585.1,Apodemus_latronum,Rodentia,Muridae,Apodemus_latronum,Rodentia,Muridae,Apodemus_latronum,100.0223233,30.52771249,536889.5786,5.6073452,61.96441895,13.61231079,-3.299694061,5138.256348,35.2,NA,NA,2004,0.003929,0.156114333,0.025167452,0.00600644,0.00219615,0.00600644,13.3909463,0.410314572,5.25497811,0.538694057,0.000745013,0.000749055,0.000565111,0.001024989,0.000618676,0.00088938,0.028494779,0.028649382,0.021614017,0.039203137,0.023662738,0.034016452,Terrestrial,2,0.103432839,0.099539228,0.147195154,0.101658402,0.177648233,0.129036385,29,29,NA,1.518336747,0,,
Apodemus_peninsulae_NC_016060.1,Apodemus_peninsulae,Rodentia,Muridae,Apodemus_peninsulae,Rodentia,Muridae,Apodemus_peninsulae,114.3021516,48.8490708,8904776.966,0.381161976,133.318291,17.79147339,-18.77865143,2065.697266,32.9,NA,4.4,2004,0.005073667,0.232741667,0.021799563,0.00630646,0.00213539,0.00630646,13.3909463,0.410314572,7.21520956,0.533732237,0.000695987,0.000690282,0.000598508,0.000857301,0.000607901,0.0008237,0.029342853,0.029102349,0.025233146,0.03614385,0.025629139,0.034727258,Terrestrial,2,0.088135402,0.085688551,0.149699126,0.106390319,0.177648233,0.128715947,29,29,NA,1.518336747,3.25E-05,,
Apodemus_sylvaticus_MT410952.1,Apodemus_sylvaticus,Rodentia,Muridae,Apodemus_sylvaticus,Rodentia,Muridae,Apodemus_sylvaticus,11.49858631,48.23114086,5002125.341,9.835827637,66.12361328,19.05382996,1.161697674,1988.521484,30.45,0.232876712,5.35,2004,0.001832,0.13746,0.013327513,0.00562657,0.00190186,0.00562657,13.3909463,0.410314572,3.64772332,0.464395245,0.000513532,0.000505051,0.000385469,0.000729022,0.000407251,0.000677787,0.038555714,0.037918929,0.028940788,0.054734581,0.030576184,0.050887838,Terrestrial,2,0.257191733,0.122928778,0.177796877,0.124668441,0.179182213,0.129200815,32,30,NA,1.716842466,0.011117484,,
Arctictis_binturong_albifrons_KX449332.1,Arctictis_binturong,Carnivora,Viverridae,Arctictis_binturong,Carnivora,Viverridae,Arctictis_binturong,103.6773942,11.12678049,2942897.75,23.80781403,17.13652588,25.76953735,20.9978653,5027.987793,9875,2.301369863,24.13334247,1753,0.004283333,0.117923333,0.036323035,0.00589794,0.00233635,0.00589794,20.69671893,1.151895991,8.02986051,0.577514903,0.000523288,0.000523317,0.000426431,0.000635218,0.000441944,0.0005898,0.015207718,0.015208568,0.012392869,0.01846063,0.012843728,0.017140686,Terrestrial,4,0.122315861,0.10634389,0.215774541,0.147285545,0.288163871,0.208722146,19,19,NA,10,0.002115544,,
Arctocephalus_forsteri_KT693358.1,Arctocephalus_forsteri,Carnivora,Otariidae,Arctocephalus_forsteri,Carnivora,Otariidae,Arctocephalus_forsteri,133.7161892,-42.57351961,11585916.21,14.06669092,16.29532255,17.23081989,11.26703577,2570.471191,101250,5,15,1664,0.001264667,0.036039333,0.035091289,0.00832684,0.00230843,0.00832684,23.44987032,1.225205204,3.42810956,0.523687234,0.00037642,0.000370996,0.000256538,0.000540808,0.000280009,0.000492206,0.012012204,0.01183911,0.008186558,0.017258118,0.008935576,0.015707121,Terrestrial&Marine,2,0.732217984,0.681230387,0.396915726,0.383885454,0.294457345,0.239983986,25,24,1.00E+05,9,0,,
Arctocephalus_pusillus_NC_008417.1,Arctocephalus_pusillus,Carnivora,Otariidae,Arctocephalus_pusillus,Carnivora,Otariidae,Arctocephalus_pusillus,59.3465919,-32.18458445,1100712.378,16.82019081,16.42625388,20.14242134,13.86870775,3771.710693,178500,3,26.55,1664,0.003189667,0.051379333,0.062080733,0.00690753,0.00217323,0.00690753,23.44987032,1.225205204,5.80753563,0.409581195,0.000546849,0.000548153,0.000468847,0.000687846,0.000485412,0.000623553,0.009605854,0.009628757,0.008235679,0.012082585,0.008526664,0.010953227,Terrestrial&Marine,2,0.266170431,0.198105987,0.305425709,0.258110505,0.292846474,0.238737205,21,20,1060000,9.8295,0,,
Arctocephalus_townsendi_NC_008420.1,Arctocephalus_townsendi,Carnivora,Otariidae,Arctocephalus_townsendi,Carnivora,Otariidae,Arctocephalus_townsendi,-115.7066217,26.41906846,1298127.865,21.58967476,24.76510569,26.19115639,17.51232758,4270.158203,105000,NA,24,1664,0.002562,0.033449667,0.076592692,0.00761875,0.00230238,0.00761875,23.44987032,1.225205204,4.33839381,0.481225257,0.00058907,0.000589801,0.000465194,0.000732126,0.000475476,0.000719439,0.00883924,0.008850206,0.006980424,0.010985859,0.007134707,0.010795477,Terrestrial&Marine,2,1.112643612,1.089610955,0.430175181,0.38858388,0.294457345,0.240044073,26,25,10000,10,0,,
Arctodus_simus_NC_011116.1,Arctodus_simus,NA,NA,NA,Carnivora,Ursidae,Arctodus_simus,-108.9437665,45.52544397,12979185.13,7.089591217,92.59626953,19.52981262,-5.622094345,2464.570557,9.00E+05,NA,NA,1690,0.004149333,0.078292333,0.052997952,0.00539589,0.00196427,0.00539589,21.54144504,1.410923266,9.03605218,0.82538701,0.000453885,0.000453295,0.000346062,0.00054532,0.000380127,0.000539148,0.008760635,0.008749244,0.006679485,0.010525454,0.007337006,0.010406337,Terrestrial,7,0.113783958,0.103968109,0.179688237,0.15294335,0.282662073,0.2098973,17,17,0,,NA,,Extinct
Arctonyx_collaris__HM106329.1,Arctonyx_collaris,Carnivora,Mustelidae,Arctonyx_collaris,Carnivora,Mustelidae,Arctonyx_collaris,98.90574753,18.71166199,1373282.682,24.10401306,24.00065674,26.77207947,19.96787109,4771.728027,6356,1,14.54443836,1658,0.003127,0.088866333,0.035187679,0.00582588,0.00209254,0.00582588,8.06442261,0.644714157,8.06442232,0.644714185,0.000377119,0.000376452,0.000302894,0.000445262,0.000311928,0.00043161,0.011827471,0.011806565,0.009499576,0.013964617,0.009782912,0.013536443,Terrestrial,4,0.108720846,0.095585108,0.184441105,0.134543318,0.282584724,0.207994895,21,21,NA,4.92788889,0.001640163,,
Artibeus_jamaicensis_NC_002009.1,Artibeus_jamaicensis,Chiroptera,Phyllostomidae,Artibeus_jamaicensis,Chiroptera,Phyllostomidae,Artibeus_jamaicensis,-88.5290547,16.48567678,1559896.269,23.59542084,13.65797485,25.33910065,21.49335632,4958.11377,42.17,1.207041096,14.6,1832,0.00116,0.041577333,0.027899817,0.00914908,0.00240934,0.00914908,45.62832271,1.577999255,3.36872372,0.87131079,0.000360051,0.000366066,0.000169896,0.00067467,0.000200348,0.000541507,0.014657015,0.014901866,0.006916173,0.027464571,0.008155815,0.022043782,Terrestrial,2,0.275486059,0.248067865,0.267622626,0.202095488,0.282716329,0.230680982,34,34,NA,5.26158274,0.010783572,,
Artibeus_lituratus_JN209840.1,Artibeus_lituratus,Chiroptera,Phyllostomidae,Artibeus_lituratus,Chiroptera,Phyllostomidae,Artibeus_lituratus,-61.77231216,-5.33769773,14235952.08,23.98464661,10.84637695,25.42563324,22.33416748,5245.432129,60.54,NA,NA,1832,0.001595333,0.037713,0.042301947,0.00941406,0.00232106,0.00941406,45.62832271,1.577999255,3.36872372,0.87131079,0.000496131,0.000504419,0.000234108,0.000929658,0.000276069,0.000746168,0.012734195,0.012946924,0.006008856,0.023861556,0.007085872,0.019151908,Terrestrial,2,0.470142443,0.431464027,0.294269214,0.251502465,0.282797756,0.230777748,36,37,NA,5.26158274,0.00131736,,
Arvicanthis_rufinus_MN807591.1,Arvicanthis_rufinus,Rodentia,Muridae,Arvicanthis_rufinus,Rodentia,Muridae,Arvicanthis_rufinus,-3.1195164,8.09752199,1154234.638,26.12245178,14.26098633,28.40625305,24.29631653,5558.350098,102.35,NA,NA,2020,0.004152,0.168756333,0.024603521,0.01120541,0.00344375,0.01120541,13.83802873,0.323121765,5.65916067,0.580877742,0.000722238,0.000715661,0.000540734,0.000929809,0.000593888,0.000862472,0.028902068,0.028638889,0.021638742,0.037208529,0.023765857,0.034513855,Terrestrial,2,0.268048802,NA,0.211495475,NA,0.178298084,NA,37,NA,NA,2.059712329,0.00031898,,
Arvicanthis_somalicus__MN807588.1,Arvicanthis_somalicus,Rodentia,Muridae,Arvicanthis_neumanni,Rodentia,Muridae,Arvicanthis_neumanni,40.92824791,2.96833487,1218452.16,24.22216644,13.08538574,26.0793457,22.29877319,5957.807617,98.36,NA,NA,2020,0.005307667,0.181588,0.029229171,0.01250886,0.00377736,0.01250886,13.83802873,0.323121765,5.65916067,0.580877742,0.000944932,0.000936327,0.000707463,0.001216505,0.000777007,0.001128405,0.030692785,0.0304133,0.022979436,0.039513897,0.025238344,0.036652267,Terrestrial,2,0.175740326,0.145196932,0.207112921,0.121953517,0.178298084,0.129397218,36,35,NA,2.059712329,0,,Synonym
Ateles_belzebuth_KC757386.1,Ateles_belzebuth,Primates,Atelidae,Ateles_belzebuth,Primates,Atelidae,Ateles_belzebuth,-69.21040348,0.72073206,815705.0646,23.94506836,5.276281128,24.59000549,23.0197464,5357.929688,5000,5.002739726,32.5,2438,0.007926,0.104330667,0.075969993,0.00415994,0.00193931,0.00415994,22.64803249,0.684667696,11.68401722,0.800827157,0.000651158,0.000645664,0.000559889,0.000776995,0.000574291,0.000754815,0.008977446,0.008901704,0.007719127,0.01071235,0.007917693,0.010406554,Terrestrial,5,1.034644047,0.758841177,0.418163057,0.305661483,0.511777772,0.37784193,21,21,NA,15,0,,
Avahi_laniger_KC757387.1,Avahi_laniger,Primates,Indriidae,Avahi_laniger,Primates,Indriidae,Avahi_laniger,48.98408368,-16.95598869,51921.13979,20.35007782,21.07616455,22.77789307,17.22225189,4703.451172,900,NA,NA,2531,0.013477333,0.269652333,0.049980407,0.00679052,0.00262531,0.00679052,26.43589912,2.460377282,18.15031769,1.948436679,0.000734464,0.000732288,0.000566428,0.000961103,0.000597947,0.000879721,0.015595045,0.015548846,0.012027096,0.020407326,0.012696355,0.018679335,Terrestrial,4,0.273652956,0.133916901,0.260379961,0.146456863,0.432093309,0.275156958,19,17,NA,9.999375,0,,
Axis_axis_JN632599.1,Axis_axis,Cetartiodactyla,Cervidae,Axis_axis,Cetartiodactyla,Cervidae,Axis_axis,79.59324631,20.49005553,2361371.078,25.90745544,38.34549316,31.3693634,19.97508087,4783.773926,67281.85,2.501369863,20.8,1480,0.001787333,0.037354667,0.047847658,0.00896482,0.00270439,0.00896482,8.0266736,0.723607644,2.78635562,0.361070942,0.000641423,0.000630526,0.000461026,0.000947262,0.00049977,0.000806784,0.014601487,0.014353438,0.010494892,0.021563691,0.01137687,0.018365814,Terrestrial,2,0.428929734,0.244796036,0.318972356,0.258105277,0.306218968,0.268890884,23,22,NA,10,8.84E-05,,
Axis_porcinus_JN632600.1,Axis_porcinus,Cetartiodactyla,Cervidae,Axis_porcinus,Cetartiodactyla,Cervidae,Axis_porcinus,84.68743297,27.23732173,272000.2185,24.2384491,51.27212402,30.08387451,15.86048584,4170.258301,34418.5,1.153424658,20.96665753,1480,0.001380667,0.043641333,0.031636675,0.00950912,0.0027132,0.00950912,8.0266736,0.723607644,2.78635562,0.361070942,0.00050467,0.000496097,0.000362734,0.000745304,0.000393218,0.000634776,0.016534028,0.016253149,0.011883915,0.024417695,0.012882626,0.020796572,Terrestrial,5,0.412176486,0.463814847,0.324242489,0.257187817,0.306218968,0.269196156,23,23,NA,7,0,,
Balaena_mysticetus_AP006472.1,Balaena_mysticetus,Cetartiodactyla,Balaenidae,Balaena_mysticetus,Cetartiodactyla,Balaenidae,Balaena_mysticetus,-16.90358624,70.82738166,9193333.511,1.256768465,7.940534115,5.240261555,-0.925241947,1182.4646,1.00E+08,23.56150685,125.2260274,1579,0.001007667,0.033436333,0.030136877,0.00547382,0.00185014,0.00547382,16.59271053,1.607289471,3.23115966,0.699595445,0.000323757,0.000320177,0.000186039,0.000509129,0.00019975,0.000480191,0.011877384,0.011746051,0.006825025,0.018677947,0.007328052,0.017616305,Marine,2,0.226028913,0.157456472,0.221223849,0.185184608,0.22904776,0.207124984,22,20,10000,52,0,,
Balaenoptera_acutorostrata_AP006468.1,Balaenoptera_acutorostrata,Cetartiodactyla,Balaenopteridae,Balaenoptera_acutorostrata,Cetartiodactyla,Balaenopteridae,Balaenoptera_acutorostrata,-9.65308317,-11.32519141,136060676.9,16.1561203,6.056427479,18.68743134,14.06427956,3445.349365,1.00E+07,8.35090411,49.65753425,1579,0.002049667,0.031417667,0.065239303,0.00695052,0.00224386,0.00695052,16.59271053,1.607289471,3.39688483,0.553304693,0.00060421,0.000591821,0.00039659,0.000936588,0.000444593,0.000803725,0.010468095,0.010253455,0.006871031,0.016226635,0.007702693,0.013924753,Marine,2,0.201567639,0.100918747,0.175123211,0.128467826,0.213322801,0.204313563,21,19,2.00E+05,22,0,,
Balaenoptera_bonaerensis_AP006466.1,Balaenoptera_bonaerensis,Cetartiodactyla,Balaenopteridae,Balaenoptera_bonaerensis,Cetartiodactyla,Balaenopteridae,Balaenoptera_bonaerensis,-4.68605009,-43.63597782,171661499.7,11.86588383,5.170300007,13.99440861,10.14291954,2855.440674,35089915.83,NA,NA,1579,0.000860333,0.023442,0.036700509,0.00568171,0.00197442,0.00568171,16.59271053,1.607289471,3.39688483,0.553304693,0.000264361,0.00025894,0.000173521,0.000409786,0.000194523,0.000351655,0.007666961,0.007509756,0.005032427,0.011884586,0.005641547,0.01019866,Marine,3,0.317617258,0.24590877,0.260270146,0.20099559,0.230911551,0.207796586,24,22,515000,22,0,,
Balaenoptera_borealis_AP006470.1,Balaenoptera_borealis,Cetartiodactyla,Balaenopteridae,Balaenoptera_borealis,Cetartiodactyla,Balaenopteridae,Balaenoptera_borealis,-16.50928161,-10.98203468,168762748.5,17.39285469,6.126541615,19.90795135,15.2533083,3601.088135,2.00E+07,10.93641096,73.49315068,1579,0.000612,0.015706,0.038966,0.00744983,0.00222598,0.00744983,16.59271053,1.607289471,2.430339,0.384849939,0.000265024,0.000265863,0.000178596,0.000379356,0.000189074,0.000358371,0.007350142,0.007373402,0.004953142,0.010520984,0.005243758,0.009939012,Marine,5,0.651877228,0.731091616,0.325825386,0.240702484,0.231369457,0.207869192,28,26,50000,23.3,0,,
Balaenoptera_brydei_AP006469.1,Balaenoptera_brydei,NA,NA,NA,Cetartiodactyla,NA,Balaenoptera_brydei,-9.41108361,-5.18338139,9699950.914,21.69109154,7.285664558,24.65762329,18.96003342,4518.311523,18500000,NA,NA,1579,0.001037,0.019093667,0.054311203,0.01043927,0.00251212,0.01043927,16.59271053,1.607289471,1.74950562,0.298218989,0.000605775,0.000601344,0.000389858,0.000914865,0.000444278,0.000832482,0.012311805,0.012221738,0.007923499,0.018593762,0.009029539,0.016919401,Marine,2,0.981579585,NA,0.344513987,NA,0.231369457,NA,29,NA,NA,,NA,Excluded,Subspecies of Balaenoptera edeni
Balaenoptera_edeni_AB201258.1,Balaenoptera_edeni,Cetartiodactyla,Balaenopteridae,Balaenoptera_edeni,Cetartiodactyla,Balaenopteridae,Balaenoptera_edeni,-14.52937428,-0.52244221,225096726,24.59074783,5.908274174,26.91910553,22.44435501,4890.495605,2.00E+07,9.544465753,71.50684932,1579,0.001027,0.014756333,0.069597235,0.00916784,0.0023312,0.00916784,16.59271053,1.607289471,1.74950562,0.298218989,0.000596166,0.000591805,0.000383674,0.000900353,0.000437231,0.000819276,0.009448836,0.009379713,0.006080981,0.014269996,0.006929823,0.012984989,Marine,2,0.981579585,0.731091616,0.319056233,0.237002358,0.231369457,0.207866436,29,26,NA,27.51355699,0,,
Balaenoptera_musculus_MF409242.1,Balaenoptera_musculus,Cetartiodactyla,Balaenopteridae,Balaenoptera_musculus,Cetartiodactyla,Balaenopteridae,Balaenoptera_musculus,-11.06297848,-14.81789419,139942898.7,16.34983444,5.867393494,18.77018356,14.3207922,3468.917725,1.90E+08,5.932835616,109.2465753,1579,0.001282,0.049018,0.026153658,0.00653268,0.00191519,0.00653268,16.59271053,1.607289471,5.64895686,0.511700208,0.000227703,0.000224702,0.000183308,0.000279015,0.000193828,0.000273084,0.009207644,0.009086302,0.007412456,0.011282581,0.007837866,0.011042758,Marine,5,0.422269344,0.395552027,0.291566482,0.22481456,0.231369457,0.207856657,26,24,15000,31,0,,
Balaenoptera_omurai_AB201256.1,Balaenoptera_omurai,Cetartiodactyla,Balaenopteridae,Balaenoptera_omurai,Cetartiodactyla,Balaenopteridae,Balaenoptera_omurai,111.5548134,0.31875841,14859185.92,27.62578392,5.183131218,29.49535942,25.48927689,5314.342773,2.50E+07,NA,NA,1579,0.003839667,0.068134333,0.056354359,0.01026729,0.00275854,0.01026729,16.59271053,1.607289471,5.24618823,0.50637685,0.000732391,0.000719831,0.000570677,0.000909432,0.0006233,0.000899122,0.013793035,0.0135565,0.01074751,0.017127241,0.011738547,0.016933064,Marine,1,0.485187145,0.475011915,0.306667612,0.225175326,0.231369457,0.207819681,27,25,NA,24.70338925,0,,
Balaenoptera_physalus_KC572785.1,Balaenoptera_physalus,Cetartiodactyla,Balaenopteridae,Balaenoptera_physalus,Cetartiodactyla,Balaenopteridae,Balaenoptera_physalus,-11.8157548,-19.13047118,194660377.7,10.99519634,6.781696796,13.9462719,8.688723564,2440.072998,7.00E+07,8.332,114.2054795,1579,0.001863667,0.058094667,0.032079824,0.00957973,0.00234695,0.00957973,16.59271053,1.607289471,4.88250426,0.64060837,0.00038609,0.000386558,0.000260916,0.000538159,0.000292602,0.000489962,0.013063973,0.013079801,0.00882851,0.018209475,0.009900669,0.016578646,Marine,4,0.360494618,0.300036556,0.270855233,0.200850494,0.23096671,0.207823003,25,23,1.00E+05,26,0,,
Bandicota_indica_KT029807.1,Bandicota_indica,Rodentia,Muridae,Bandicota_indica,Rodentia,Muridae,Bandicota_indica,90.23420449,20.78624837,5340399.467,24.01574402,36.30595215,28.66902771,18.24776154,4686.90918,719.96,NA,NA,2049,0.004177333,0.187899333,0.022231762,0.01009296,0.00236656,0.01009296,10.2912143,0.480709988,8.59306623,0.432669444,0.000479535,0.00047875,0.000423958,0.000532355,0.000438643,0.000521683,0.02084315,0.02080904,0.018427465,0.023139005,0.019065752,0.022675128,Terrestrial,2,0.42730167,0.165307773,0.372777829,0.160986346,0.449630285,0.149070289,31,28,NA,1.752415978,0.000706276,,
Beatragus_hunteri_KF955545.1,Beatragus_hunteri,Cetartiodactyla,Bovidae,Beatragus_hunteri,Cetartiodactyla,Bovidae,Beatragus_hunteri,40.48589215,-1.34961114,10578.25313,26.94028625,12.95419312,29.05655823,25.13581696,5702.691895,79132.17,2.501369863,15.17,1406,0.001828333,0.065638667,0.027854517,0.01021677,0.00232527,0.01021677,10.16424345,0.761999097,4.06681838,0.366547026,0.00044751,0.000442822,0.000356768,0.000566965,0.000381283,0.00054343,0.016363676,0.016192229,0.013045584,0.020731647,0.013942013,0.019871066,Terrestrial,6,0.286201544,0.221002395,0.27767943,0.234990815,0.289822327,0.267225691,28,28,250,6.175272603,0,,
Berardius_bairdii_NC_005274.1,Berardius_bairdii,Cetartiodactyla,Ziphiidae,Berardius_bairdii,Cetartiodactyla,Ziphiidae,Berardius_bairdii,-24.82046179,46.00476146,22589548.95,10.67057514,12.355299,16.58170509,6.442969322,1971.559448,11380000,13.25969863,77.01369863,1567,0.004447667,0.167072667,0.026621151,0.00414593,0.00144657,0.00414593,14.55383976,1.546372326,14.5538392,1.546372299,0.000299603,0.000303604,0.000230732,0.000377352,0.000240003,0.000356801,0.011291777,0.011442561,0.008696073,0.014222052,0.009045481,0.013447506,Marine,2,0.143137177,0.170443886,0.176928294,0.171040476,0.201945952,0.204733812,22,22,NA,27,0,,
Berylmys_berdmorei__KY464178.1,Berylmys_berdmorei,Rodentia,Muridae,Berylmys_berdmorei,Rodentia,Muridae,Berylmys_berdmorei,102.2783016,16.65736768,660824.5568,24.7005249,20.47501099,26.9964447,21.1848526,4912.939453,235,NA,NA,2049,0.005027333,0.190707,0.026361556,0.00486373,0.00181841,0.00486373,10.2912143,0.480709988,10.29121348,0.480710012,0.000478952,0.000477603,0.000426033,0.000538709,0.000437595,0.000520281,0.017322733,0.017273967,0.015408778,0.019484041,0.015826938,0.018817535,Terrestrial,2,0.234193191,0.148260352,0.277482869,0.1414641,0.285631662,0.144997399,28,27,NA,1.752415978,0,,
Bettongia_lesueur__KJ868101.1,Bettongia_lesueur,Diprotodontia,Potoroidae,Bettongia_lesueur,Diprotodontia,Potoroidae,Bettongia_lesueur,114.7655495,-21.96216039,327.7579812,24.86423645,27.65777832,28.52655945,20.99931641,5250.632813,1500,0.565616438,10,2607,0.001832333,0.115402667,0.015877738,0.00741698,0.00179943,0.00741698,22.08363611,1.582003982,4.28724667,0.704551028,0.000415712,0.000418967,0.000234684,0.000577378,0.000313527,0.000527189,0.027815779,0.028033603,0.015703028,0.038633094,0.020978459,0.035274858,Terrestrial,3,0.085597424,0.088188978,0.103960187,0.094620843,0.111983281,0.14102957,17,17,14500,3.301587671,1,,
Bettongia_penicillata__KJ868102.1,Bettongia_penicillata,Diprotodontia,Potoroidae,Bettongia_penicillata,Diprotodontia,Potoroidae,Bettongia_penicillata,116.6323866,-32.48167827,4058.27282,16.5385376,38.07163086,21.98633728,11.65799332,3755.12085,1300,0.791643836,12.4,2607,0.002477333,0.103203333,0.024004393,0.00748104,0.0021584,0.00748104,22.08363611,1.582003982,4.28724667,0.704551028,0.000581614,0.000586168,0.000328342,0.000807798,0.000438649,0.000737579,0.025288281,0.025486313,0.014276163,0.035122674,0.019072238,0.032069587,Terrestrial,6,0.23094444,0.245329055,0.119247818,0.097180586,0.111983281,0.142442855,19,19,18000,4.158067123,0.010515069,,
