Seq.Names,Species.NCBI,Order.IUCN,Family.IUCN,Species.IUCN,Order.Vertlife,Family.Vertlife,Species.Vertlife,Lon,Lat,RangeSize,AnnualTemp,TempRange,TempWarmQuarter,TempColdQuarter,UV,BodyMass,AFR,MaxLongevity,Clade,dN,dS,W,MolRateAll,MolRate12nd,MolRate3rd,Clade.Age,Clade.Age.SD,Tip.Age,Tip.Age.SD,dN.Mean,dN.Mid,dN.Min,dN.Max,dN.QL,dN.QU,dS.Mean,dS.Mid,dS.Min,dS.Max,dS.QL,dS.QU,Habitat,IUCN.Categories,Div.Rate,Div.Rate.DNA,ClaDS.Rate,ClaDS.Rate.DNA,BAMM.Lambda,BAMM.Lambda.DNA,NTR,NTR.DNA,Population,Generation,Island,X,Notes
Apodemus_draco_HQ333255.1,Apodemus_draco,Rodentia,Muridae,Apodemus_draco,Rodentia,Muridae,Apodemus_draco,106.1463138,28.8446764,1798566.219,13.52327576,65.34964844,21.88033905,3.936314011,3794.323486,22.25,NA,NA,2004,0.003978333,0.227240333,0.017507162,0.00677945,0.00237158,0.00677945,36.66514966,0.887056002,13.21062054,0.611816304,0.000301147,0.000488611,0.000414302,0.000573815,0.000428739,0.000565986,0.017201337,0.027909217,0.02366474,0.03277599,0.024489377,0.032328816,Terrestrial,2,0.158292625,0.165781334,0.149265735,0.107474587,0.177648233,0.129003687,30,30,NA,1.518336747,0,,
Apodemus_flavicollis_MN122902.1,Apodemus_flavicollis,Rodentia,Muridae,Apodemus_flavicollis,Rodentia,Muridae,Apodemus_flavicollis,25.42849122,50.5127762,6066923.382,8.004864502,80.88671387,19.02451477,-2.826756477,1853.899902,26.7,0.187726027,4.25,2004,0.002546,0.160497,0.015863225,0.00580514,0.00203475,0.00580514,36.66514966,0.887056002,13.21062054,0.665885637,0.000192724,0.000494932,0.000366912,0.000707672,0.000390248,0.00064475,0.012149089,0.031199953,0.023129715,0.044610853,0.024600771,0.040644298,Terrestrial,2,0.313528577,0.276930316,0.183257797,0.125534566,0.179182213,0.129236294,33,33,NA,1.405908767,0.007006913,,
Apodemus_latronum_NC_019585.1,Apodemus_latronum,Rodentia,Muridae,Apodemus_latronum,Rodentia,Muridae,Apodemus_latronum,100.0223233,30.52771249,536889.5786,5.6073452,61.96441895,13.61231079,-3.299694061,5138.256348,35.2,NA,NA,2004,0.003929,0.156114333,0.025167452,0.00600644,0.00219615,0.00600644,36.66514966,0.887056002,16.59885011,0.611816304,0.000236703,0.000482552,0.000409165,0.000566699,0.000423423,0.000558967,0.009405129,0.01917366,0.0162577,0.022517138,0.016824226,0.022209929,Terrestrial,2,0.103432839,0.099539228,0.147195154,0.101658402,0.177648233,0.129036385,29,29,NA,1.518336747,0,,
Apodemus_peninsulae_NC_016060.1,Apodemus_peninsulae,Rodentia,Muridae,Apodemus_peninsulae,Rodentia,Muridae,Apodemus_peninsulae,114.3021516,48.8490708,8904776.966,0.381161976,133.318291,17.79147339,-18.77865143,2065.697266,32.9,NA,4.4,2004,0.005073667,0.232741667,0.021799563,0.00630646,0.00213539,0.00630646,36.66514966,0.887056002,16.59885011,0.818135551,0.000305664,0.000456676,0.000385223,0.000531438,0.000392923,0.000511006,0.014021554,0.020948851,0.017671144,0.024378365,0.018024361,0.023441101,Terrestrial,2,0.088135402,0.085688551,0.149699126,0.106390319,0.177648233,0.128715947,29,29,NA,1.518336747,3.25E-05,,
Apodemus_sylvaticus_MT410952.1,Apodemus_sylvaticus,Rodentia,Muridae,Apodemus_sylvaticus,Rodentia,Muridae,Apodemus_sylvaticus,11.49858631,48.23114086,5002125.341,9.835827637,66.12361328,19.05382996,1.161697674,1988.521484,30.45,0.232876712,5.35,2004,0.001832,0.13746,0.013327513,0.00562657,0.00190186,0.00562657,36.66514966,0.887056002,14.37202647,0.665885637,0.00012747,0.000356133,0.000264015,0.000509213,0.000280807,0.000463936,0.009564413,0.026721655,0.019809782,0.038207616,0.021069689,0.034810402,Terrestrial,2,0.257191733,0.122928778,0.177796877,0.124668441,0.179182213,0.129200815,32,30,NA,1.716842466,0.011117484,,
Arctictis_binturong_albifrons_KX449332.1,Arctictis_binturong,Carnivora,Viverridae,Arctictis_binturong,Carnivora,Viverridae,Arctictis_binturong,103.6773942,11.12678049,2942897.75,23.80781403,17.13652588,25.76953735,20.9978653,5027.987793,9875,2.301369863,24.13334247,1753,0.004283333,0.117923333,0.036323035,0.00589794,0.00233635,0.00589794,31.88352278,1.147138941,9.081609148,0.709417007,0.000471649,0.000481123,0.000394939,0.000564514,0.000409496,0.000555457,0.01298485,0.013245663,0.01087295,0.015541487,0.011273729,0.015292155,Terrestrial,4,0.122315861,0.10634389,0.215774541,0.147285545,0.288163871,0.208722146,19,19,NA,10,0.002115544,,
Arctocephalus_forsteri_KT693358.1,Arctocephalus_forsteri,Carnivora,Otariidae,Arctocephalus_forsteri,Carnivora,Otariidae,Arctocephalus_forsteri,133.7161892,-42.57351961,11585916.21,14.06669092,16.29532255,17.23081989,11.26703577,2570.471191,101250,5,15,1664,0.001264667,0.036039333,0.035091289,0.00832684,0.00230843,0.00832684,28.38310186,1.200543955,9.081609148,0.547573602,0.000139256,0.000332786,0.000232043,0.000477885,0.000254894,0.000452184,0.003968386,0.009483425,0.006612539,0.013618341,0.007263753,0.012885935,Terrestrial&Marine,2,0.732217984,0.681230387,0.396915726,0.383885454,0.294457345,0.239983986,25,24,1.00E+05,9,0,,
Arctocephalus_pusillus_NC_008417.1,Arctocephalus_pusillus,Carnivora,Otariidae,Arctocephalus_pusillus,Carnivora,Otariidae,Arctocephalus_pusillus,59.3465919,-32.18458445,1100712.378,16.82019081,16.42625388,20.14242134,13.86870775,3771.710693,178500,3,26.55,1664,0.003189667,0.051379333,0.062080733,0.00690753,0.00217323,0.00690753,28.38310186,1.200543955,18.39432715,0.410195027,0.000173405,0.000507918,0.000445733,0.000612288,0.000455464,0.000589011,0.002793216,0.008181565,0.007179886,0.009862776,0.007336634,0.009487826,Terrestrial&Marine,2,0.266170431,0.198105987,0.305425709,0.258110505,0.292846474,0.238737205,21,20,1060000,9.8295,0,,
Arctocephalus_townsendi_NC_008420.1,Arctocephalus_townsendi,Carnivora,Otariidae,Arctocephalus_townsendi,Carnivora,Otariidae,Arctocephalus_townsendi,-115.7066217,26.41906846,1298127.865,21.58967476,24.76510569,26.19115639,17.51232758,4270.158203,105000,NA,24,1664,0.002562,0.033449667,0.076592692,0.00761875,0.00230238,0.00761875,28.38310186,1.200543955,18.39432715,0.493108931,0.000139282,0.000544106,0.000416647,0.000705401,0.000455786,0.000662294,0.001818477,0.00710389,0.005439771,0.009209771,0.005950775,0.008646961,Terrestrial&Marine,2,1.112643612,1.089610955,0.430175181,0.38858388,0.294457345,0.240044073,26,25,10000,10,0,,
Arctodus_simus_NC_011116.1,Arctodus_simus,NA,NA,NA,Carnivora,Ursidae,Arctodus_simus,-108.9437665,45.52544397,12979185.13,7.089591217,92.59626953,19.52981262,-5.622094345,2464.570557,9.00E+05,NA,NA,1690,0.004149333,0.078292333,0.052997952,0.00539589,0.00196427,0.00539589,23.61385379,1.327537685,13.97885497,0.9415333,0.000296829,0.000419521,0.00032171,0.000507323,0.000347262,0.000494775,0.005600769,0.007915796,0.006070233,0.009572501,0.00655236,0.009335733,Terrestrial,7,0.113783958,0.103968109,0.179688237,0.15294335,0.282662073,0.2098973,17,17,0,,NA,,Extinct
Arctonyx_collaris__HM106329.1,Arctonyx_collaris,Carnivora,Mustelidae,Arctonyx_collaris,Carnivora,Mustelidae,Arctonyx_collaris,98.90574753,18.71166199,1373282.682,24.10401306,24.00065674,26.77207947,19.96787109,4771.728027,6356,1,14.54443836,1658,0.003127,0.088866333,0.035187679,0.00582588,0.00209254,0.00582588,10.46652443,0.875095582,13.97885497,0.875095641,0.000223695,0.000357422,0.000270361,0.000430453,0.000281249,0.000411137,0.006357197,0.010157584,0.007683397,0.012233067,0.00799282,0.011684128,Terrestrial,4,0.108720846,0.095585108,0.184441105,0.134543318,0.282584724,0.207994895,21,21,NA,4.92788889,0.001640163,,
Artibeus_jamaicensis_NC_002009.1,Artibeus_jamaicensis,Chiroptera,Phyllostomidae,Artibeus_jamaicensis,Chiroptera,Phyllostomidae,Artibeus_jamaicensis,-88.5290547,16.48567678,1559896.269,23.59542084,13.65797485,25.33910065,21.49335632,4958.11377,42.17,1.207041096,14.6,1832,0.00116,0.041577333,0.027899817,0.00914908,0.00240934,0.00914908,59.82266341,2.717266927,21.00950606,0.944720788,5.52E-05,0.00030101,0.000167625,0.0005557,0.000184119,0.000469968,0.001978977,0.010788946,0.006008107,0.019917705,0.006599275,0.016844839,Terrestrial,2,0.275486059,0.248067865,0.267622626,0.202095488,0.282716329,0.230680982,34,34,NA,5.26158274,0.010783572,,
Artibeus_lituratus_JN209840.1,Artibeus_lituratus,Chiroptera,Phyllostomidae,Artibeus_lituratus,Chiroptera,Phyllostomidae,Artibeus_lituratus,-61.77231216,-5.33769773,14235952.08,23.98464661,10.84637695,25.42563324,22.33416748,5245.432129,60.54,NA,NA,1832,0.001595333,0.037713,0.042301947,0.00941406,0.00232106,0.00941406,59.82266341,2.717266927,21.00950606,0.944720788,7.59E-05,0.000413975,0.000230533,0.000764248,0.000253216,0.000646341,0.001795045,0.009786186,0.005449694,0.018066489,0.005985917,0.015279225,Terrestrial,2,0.470142443,0.431464027,0.294269214,0.251502465,0.282797756,0.230777748,36,37,NA,5.26158274,0.00131736,,
Arvicanthis_rufinus_MN807591.1,Arvicanthis_rufinus,Rodentia,Muridae,Arvicanthis_rufinus,Rodentia,Muridae,Arvicanthis_rufinus,-3.1195164,8.09752199,1154234.638,26.12245178,14.26098633,28.40625305,24.29631653,5558.350098,102.35,NA,NA,2020,0.004152,0.168756333,0.024603521,0.01120541,0.00344375,0.01120541,37.8883594,0.924448354,16.3007726,0.821949357,0.000254712,0.000463269,0.000380736,0.000591685,0.000395968,0.000557963,0.010352659,0.018829376,0.015474863,0.024048802,0.016093973,0.022678196,Terrestrial,2,0.268048802,NA,0.211495475,NA,0.178298084,NA,37,NA,NA,2.059712329,0.00031898,,
Arvicanthis_somalicus__MN807588.1,Arvicanthis_somalicus,Rodentia,Muridae,Arvicanthis_neumanni,Rodentia,Muridae,Arvicanthis_neumanni,40.92824791,2.96833487,1218452.16,24.22216644,13.08538574,26.0793457,22.29877319,5957.807617,98.36,NA,NA,2020,0.005307667,0.181588,0.029229171,0.01250886,0.00377736,0.01250886,37.8883594,0.924448354,16.3007726,0.821949357,0.000325608,0.000592215,0.00048671,0.000756375,0.000506182,0.000713267,0.01113984,0.020261099,0.016651519,0.025877392,0.017317705,0.024402571,Terrestrial,2,0.175740326,0.145196932,0.207112921,0.121953517,0.178298084,0.129397218,36,35,NA,2.059712329,0,,Synonym
Ateles_belzebuth_KC757386.1,Ateles_belzebuth,Primates,Atelidae,Ateles_belzebuth,Primates,Atelidae,Ateles_belzebuth,-69.21040348,0.72073206,815705.0646,23.94506836,5.276281128,24.59000549,23.0197464,5357.929688,5000,5.002739726,32.5,2438,0.007926,0.104330667,0.075969993,0.00415994,0.00193931,0.00415994,32.18336149,1.271975016,19.4603498,1.539962982,0.00040729,0.000519457,0.00042441,0.000655093,0.000430664,0.00061796,0.005361192,0.006837658,0.005586542,0.008623055,0.005668869,0.008134262,Terrestrial,5,1.034644047,0.758841177,0.418163057,0.305661483,0.511777772,0.37784193,21,21,NA,15,0,,
Avahi_laniger_KC757387.1,Avahi_laniger,Primates,Indriidae,Avahi_laniger,Primates,Indriidae,Avahi_laniger,48.98408368,-16.95598869,51921.13979,20.35007782,21.07616455,22.77789307,17.22225189,4703.451172,900,NA,NA,2531,0.013477333,0.269652333,0.049980407,0.00679052,0.00262531,0.00679052,33.62489612,2.259968527,16.03089533,2.211246375,0.00084071,0.000677551,0.000453795,0.000942115,0.000558742,0.000819096,0.016820791,0.013556334,0.009079459,0.018849695,0.011179222,0.016388336,Terrestrial,4,0.273652956,0.133916901,0.260379961,0.146456863,0.432093309,0.275156958,19,17,NA,9.999375,0,,
Axis_axis_JN632599.1,Axis_axis,Cetartiodactyla,Cervidae,Axis_axis,Cetartiodactyla,Cervidae,Axis_axis,79.59324631,20.49005553,2361371.078,25.90745544,38.34549316,31.3693634,19.97508087,4783.773926,67281.85,2.501369863,20.8,1480,0.001787333,0.037354667,0.047847658,0.00896482,0.00270439,0.00896482,15.56110683,0.828965019,16.03089533,0.431676054,0.000111493,0.000569088,0.000410502,0.000856261,0.000461927,0.000790005,0.002330167,0.011893746,0.008579353,0.017895566,0.009654118,0.01651084,Terrestrial,2,0.428929734,0.244796036,0.318972356,0.258105277,0.306218968,0.268890884,23,22,NA,10,8.84E-05,,
Axis_porcinus_JN632600.1,Axis_porcinus,Cetartiodactyla,Cervidae,Axis_porcinus,Cetartiodactyla,Cervidae,Axis_porcinus,84.68743297,27.23732173,272000.2185,24.2384491,51.27212402,30.08387451,15.86048584,4170.258301,34418.5,1.153424658,20.96665753,1480,0.001380667,0.043641333,0.031636675,0.00950912,0.0027132,0.00950912,15.56110683,0.828965019,45.77594127,0.431676054,3.02E-05,0.000439605,0.000317102,0.000661438,0.000356826,0.000610258,0.000953368,0.013895424,0.01002323,0.02090733,0.011278874,0.01928956,Terrestrial,5,0.412176486,0.463814847,0.324242489,0.257187817,0.306218968,0.269196156,23,23,NA,7,0,,
Balaena_mysticetus_AP006472.1,Balaena_mysticetus,Cetartiodactyla,Balaenidae,Balaena_mysticetus,Cetartiodactyla,Balaenidae,Balaena_mysticetus,-16.90358624,70.82738166,9193333.511,1.256768465,7.940534115,5.240261555,-0.925241947,1182.4646,1.00E+08,23.56150685,125.2260274,1579,0.001007667,0.033436333,0.030136877,0.00547382,0.00185014,0.00547382,16.8108213,1.804620898,9.44749283,0.556567968,0.00010666,0.000308691,0.00022153,0.000455779,0.00022891,0.000426899,0.003539175,0.010242977,0.007350789,0.015123643,0.00759568,0.014165326,Marine,2,0.226028913,0.157456472,0.221223849,0.185184608,0.22904776,0.207124984,22,20,10000,52,0,,
Balaenoptera_acutorostrata_AP006468.1,Balaenoptera_acutorostrata,Cetartiodactyla,Balaenopteridae,Balaenoptera_acutorostrata,Cetartiodactyla,Balaenopteridae,Balaenoptera_acutorostrata,-9.65308317,-11.32519141,136060676.9,16.1561203,6.056427479,18.68743134,14.06427956,3445.349365,1.00E+07,8.35090411,49.65753425,1579,0.002049667,0.031417667,0.065239303,0.00695052,0.00224386,0.00695052,16.8108213,1.804620898,9.44749283,0.580037847,0.000216954,0.00056924,0.000384913,0.000920227,0.000416951,0.00078523,0.003325503,0.008725415,0.005900016,0.014105414,0.006391099,0.012036153,Marine,2,0.201567639,0.100918747,0.175123211,0.128467826,0.213322801,0.204313563,21,19,2.00E+05,22,0,,
Balaenoptera_bonaerensis_AP006466.1,Balaenoptera_bonaerensis,Cetartiodactyla,Balaenopteridae,Balaenoptera_bonaerensis,Cetartiodactyla,Balaenopteridae,Balaenoptera_bonaerensis,-4.68605009,-43.63597782,171661499.7,11.86588383,5.170300007,13.99440861,10.14291954,2855.440674,35089915.83,NA,NA,1579,0.000860333,0.023442,0.036700509,0.00568171,0.00197442,0.00568171,16.8108213,1.804620898,33.34519725,0.580037847,2.58E-05,0.000238935,0.000161565,0.000386259,0.000175012,0.000329595,0.00070301,0.006510387,0.004402242,0.010524624,0.004768659,0.008980664,Marine,3,0.317617258,0.24590877,0.260270146,0.20099559,0.230911551,0.207796586,24,22,515000,22,0,,
Balaenoptera_borealis_AP006470.1,Balaenoptera_borealis,Cetartiodactyla,Balaenopteridae,Balaenoptera_borealis,Cetartiodactyla,Balaenopteridae,Balaenoptera_borealis,-16.50928161,-10.98203468,168762748.5,17.39285469,6.126541615,19.90795135,15.2533083,3601.088135,2.00E+07,10.93641096,73.49315068,1579,0.000612,0.015706,0.038966,0.00744983,0.00222598,0.00744983,16.8108213,1.804620898,33.34519725,0.336183333,1.84E-05,0.000229369,0.000169177,0.000304804,0.000177483,0.000291761,0.000471012,0.005886394,0.004341651,0.007822317,0.004554827,0.007487569,Marine,5,0.651877228,0.731091616,0.325825386,0.240702484,0.231369457,0.207869192,28,26,50000,23.3,0,,
Balaenoptera_brydei_AP006469.1,Balaenoptera_brydei,NA,NA,NA,Cetartiodactyla,NA,Balaenoptera_brydei,-9.41108361,-5.18338139,9699950.914,21.69109154,7.285664558,24.65762329,18.96003342,4518.311523,18500000,NA,NA,1579,0.001037,0.019093667,0.054311203,0.01043927,0.00251212,0.01043927,16.8108213,1.804620898,13.10026955,0.30074433,7.92E-05,0.00056039,0.000372377,0.000826125,0.000405981,0.00076148,0.001457502,0.010318131,0.006856362,0.01521095,0.007475094,0.014020687,Marine,2,0.981579585,NA,0.344513987,NA,0.231369457,NA,29,NA,NA,,NA,Excluded,Subspecies of Balaenoptera edeni
Balaenoptera_edeni_AB201258.1,Balaenoptera_edeni,Cetartiodactyla,Balaenopteridae,Balaenoptera_edeni,Cetartiodactyla,Balaenopteridae,Balaenoptera_edeni,-14.52937428,-0.52244221,225096726,24.59074783,5.908274174,26.91910553,22.44435501,4890.495605,2.00E+07,9.544465753,71.50684932,1579,0.001027,0.014756333,0.069597235,0.00916784,0.0023312,0.00916784,16.8108213,1.804620898,4.036737192,0.30074433,0.000254413,0.000554986,0.000368786,0.000818158,0.000402066,0.000754137,0.00365551,0.007974256,0.005298865,0.011755618,0.005777045,0.010835736,Marine,2,0.981579585,0.731091616,0.319056233,0.237002358,0.231369457,0.207866436,29,26,NA,27.51355699,0,,
Balaenoptera_musculus_MF409242.1,Balaenoptera_musculus,Cetartiodactyla,Balaenopteridae,Balaenoptera_musculus,Cetartiodactyla,Balaenopteridae,Balaenoptera_musculus,-11.06297848,-14.81789419,139942898.7,16.34983444,5.867393494,18.77018356,14.3207922,3468.917725,1.90E+08,5.932835616,109.2465753,1579,0.001282,0.049018,0.026153658,0.00653268,0.00191519,0.00653268,16.8108213,1.804620898,4.036737192,0.552233962,0.000317583,0.000208679,0.00017701,0.000283754,0.000179971,0.000254287,0.012142975,0.007978953,0.006768078,0.010849486,0.006881302,0.009722793,Marine,5,0.422269344,0.395552027,0.291566482,0.22481456,0.231369457,0.207856657,26,24,15000,31,0,,
Balaenoptera_omurai_AB201256.1,Balaenoptera_omurai,Cetartiodactyla,Balaenopteridae,Balaenoptera_omurai,Cetartiodactyla,Balaenopteridae,Balaenoptera_omurai,111.5548134,0.31875841,14859185.92,27.62578392,5.183131218,29.49535942,25.48927689,5314.342773,2.50E+07,NA,NA,1579,0.003839667,0.068134333,0.056354359,0.01026729,0.00275854,0.01026729,16.8108213,1.804620898,15.91832504,0.53752029,0.00024121,0.000679553,0.000557166,0.000913569,0.000579989,0.000846727,0.004280245,0.012058563,0.009886828,0.016211143,0.010291823,0.015025056,Marine,1,0.485187145,0.475011915,0.306667612,0.225175326,0.231369457,0.207819681,27,25,NA,24.70338925,0,,
Balaenoptera_physalus_KC572785.1,Balaenoptera_physalus,Cetartiodactyla,Balaenopteridae,Balaenoptera_physalus,Cetartiodactyla,Balaenopteridae,Balaenoptera_physalus,-11.8157548,-19.13047118,194660377.7,10.99519634,6.781696796,13.9462719,8.688723564,2440.072998,7.00E+07,8.332,114.2054795,1579,0.001863667,0.058094667,0.032079824,0.00957973,0.00234695,0.00957973,16.8108213,1.804620898,15.91832504,0.613966841,0.000117077,0.000359546,0.000264398,0.000485658,0.000282057,0.000463739,0.003649546,0.011207853,0.008241876,0.01513905,0.008792355,0.014455785,Marine,4,0.360494618,0.300036556,0.270855233,0.200850494,0.23096671,0.207823003,25,23,1.00E+05,26,0,,
Bandicota_indica_KT029807.1,Bandicota_indica,Rodentia,Muridae,Bandicota_indica,Rodentia,Muridae,Bandicota_indica,90.23420449,20.78624837,5340399.467,24.01574402,36.30595215,28.66902771,18.24776154,4686.90918,719.96,NA,NA,2049,0.004177333,0.187899333,0.022231762,0.01009296,0.00236656,0.01009296,24.1338419,0.732505232,17.84596228,0.588708884,0.000234077,0.000363857,0.000318585,0.000406209,0.00032712,0.000398729,0.010528955,0.016366524,0.01433016,0.018271578,0.01471407,0.017935093,Terrestrial,2,0.42730167,0.165307773,0.372777829,0.160986346,0.449630285,0.149070289,31,28,NA,1.752415978,0.000706276,,
Beatragus_hunteri_KF955545.1,Beatragus_hunteri,Cetartiodactyla,Bovidae,Beatragus_hunteri,Cetartiodactyla,Bovidae,Beatragus_hunteri,40.48589215,-1.34961114,10578.25313,26.94028625,12.95419312,29.05655823,25.13581696,5702.691895,79132.17,2.501369863,15.17,1406,0.001828333,0.065638667,0.027854517,0.01021677,0.00232527,0.01021677,19.13184528,0.727576376,12.33631566,0.445116057,0.000148207,0.000417067,0.000325464,0.000526572,0.000346378,0.000509428,0.005320767,0.014973054,0.011684422,0.018904378,0.012435267,0.018288885,Terrestrial,6,0.286201544,0.221002395,0.27767943,0.234990815,0.289822327,0.267225691,28,28,250,6.175272603,0,,
Berardius_bairdii_NC_005274.1,Berardius_bairdii,Cetartiodactyla,Ziphiidae,Berardius_bairdii,Cetartiodactyla,Ziphiidae,Berardius_bairdii,-24.82046179,46.00476146,22589548.95,10.67057514,12.355299,16.58170509,6.442969322,1971.559448,11380000,13.25969863,77.01369863,1567,0.004447667,0.167072667,0.026621151,0.00414593,0.00144657,0.00414593,22.02388066,1.387305721,12.33631566,1.387305629,0.000360534,0.000282432,0.000205813,0.000342127,0.000245111,0.000334327,0.013543158,0.010609317,0.007731191,0.012851694,0.009207386,0.01255871,Marine,2,0.143137177,0.170443886,0.176928294,0.171040476,0.201945952,0.204733812,22,22,NA,27,0,,
Berylmys_berdmorei__KY464178.1,Berylmys_berdmorei,Rodentia,Muridae,Berylmys_berdmorei,Rodentia,Muridae,Berylmys_berdmorei,102.2783016,16.65736768,660824.5568,24.7005249,20.47501099,26.9964447,21.1848526,4912.939453,235,NA,NA,2049,0.005027333,0.190707,0.026361556,0.00486373,0.00181841,0.00486373,24.1338419,0.732505232,50.05445458,0.732505225,0.000100437,0.000345697,0.000302589,0.000398781,0.000313696,0.000380579,0.003809991,0.01311367,0.011478414,0.015127371,0.011899737,0.014436878,Terrestrial,2,0.234193191,0.148260352,0.277482869,0.1414641,0.285631662,0.144997399,28,27,NA,1.752415978,0,,
Bettongia_lesueur__KJ868101.1,Bettongia_lesueur,Diprotodontia,Potoroidae,Bettongia_lesueur,Diprotodontia,Potoroidae,Bettongia_lesueur,114.7655495,-21.96216039,327.7579812,24.86423645,27.65777832,28.52655945,20.99931641,5250.632813,1500,0.565616438,10,2607,0.001832333,0.115402667,0.015877738,0.00741698,0.00179943,0.00741698,45.32009161,1.561389009,48.02050571,0.799737188,3.82E-05,0.000370761,0.000255288,0.000584924,0.000274016,0.000542923,0.002403196,0.023350975,0.016078348,0.036839248,0.017257886,0.034193971,Terrestrial,3,0.085597424,0.088188978,0.103960187,0.094620843,0.111983281,0.14102957,17,17,14500,3.301587671,1,,
Bettongia_penicillata__KJ868102.1,Bettongia_penicillata,Diprotodontia,Potoroidae,Bettongia_penicillata,Diprotodontia,Potoroidae,Bettongia_penicillata,116.6323866,-32.48167827,4058.27282,16.5385376,38.07163086,21.98633728,11.65799332,3755.12085,1300,0.791643836,12.4,2607,0.002477333,0.103203333,0.024004393,0.00748104,0.0021584,0.00748104,45.32009161,1.561389009,23.57712934,0.799737188,0.000105074,0.000501272,0.000345152,0.000790823,0.000370473,0.000734037,0.004377265,0.020882519,0.01437869,0.032944934,0.015433538,0.030579291,Terrestrial,6,0.23094444,0.245329055,0.119247818,0.097180586,0.111983281,0.142442855,19,19,18000,4.158067123,0.010515069,,
