"Seq.Names","Species.NCBI","Order.RD","Family.RD","Species.RD","Species.Vertlife","Backbone","Lon","Lat","RangeSize","AnnualTemp","TempRange","TempWarmQuarter","TempColdQuarter","UV","Habitat","Clade","dN","dS","W","MolRateAll","MolRate12nd","MolRate3rd","Clade.Age","Clade.Age.SD","Tip.Age","Tip.Age.SD","dN.Mean","dN.Mid","dN.Min","dN.Max","dN.QL","dN.QU","dS.Mean","dS.Mid","dS.Min","dS.Max","dS.QL","dS.QU","Island","IUCN","IUCN.Categories","Length","BodyMass","Div.Rate","Div.Rate.DNA","ClaDS.Rate","ClaDS.Rate.DNA","BAMM.Lambda","BAMM.Lambda.DNA","NTR","NTR.DNA"
"Elseya_dentata_KY779842.1","Elseya_dentata","Testudines","Chelidae","Elseya_dentata","Elseya_dentata","Chelidae",129.53232865,-15.06995485,176050.586284935,27.3760894775391,24.500048828125,30.2214477539063,23.0500762939453,5487.84375,"Terrestrial",748,0.00121266666666667,0.013556,0.0894560834071014,0.00226579,0.00099443,0.00747199,129.19941515,17.2091803776962,3.08307409,0.513613832209699,0.000404454460851235,0.000400512571077641,0.000267619503915241,0.000633828165316602,0.000297286830457534,0.000570796703972331,0.00452126278556846,0.00447719770219502,0.00299163001243129,0.0070853556424122,0.00332327125372375,0.00638074776172258,0,"LC",2,293.325,3989.613345,0.130018105973543,0.130018105973543,0.0644420717737262,0.0644420717737262,0.051149233,0.051149233,17,17
"Elseya_irwini_KY776435.1","Elseya_irwini","Testudines","Chelidae","Elseya_irwini","Pelocomastes_irwini","Chelidae",146.76267828,-20.38310391,132748.731693766,23.0892242431641,35.2135327148438,27.121533203125,17.4920196533203,4825.97802734375,"Terrestrial",748,0.000415,0.0120816666666667,0.0343495654573045,0.00128652,0.00057819,0.00382508,129.19941515,17.2091803776962,3.3036008,0.703220473859279,0.000131218412246468,0.000128063415972953,7.75921818491507e-05,0.000238412711361486,8.35414551239817e-05,0.000182552937390119,0.00382008943925561,0.00372823976862624,0.00225889849889355,0.00694077809100165,0.00243209641844877,0.00531456322546576,0,"DD",1,320,4736.080308,0.0776242422021769,0.0776242422021769,0.0617178114550105,0.0617178114550105,0.050950218,0.050950218,15,15
"Elseya_lavarackorum_KY776437.1","Elseya_lavarackorum","Testudines","Chelidae","Elseya_lavarackorum","Pelocomastes_lavarackorum","Chelidae",138.58699064,-18.23503327,94552.5504180559,26.2506042480469,35.4196337890625,30.1453674316406,20.2230743408203,5216.41455078125,"Terrestrial",748,0.001263,0.015835,0.0797600252604989,0.00156542,0.00061796,0.00485079,129.19941515,17.2091803776962,3.3036008,0.703220473859279,0.000399346637752504,0.000389744805720095,0.000236141989579463,0.000725578926384474,0.000254247850172503,0.000555576770900531,0.00500685194680198,0.00488646793236556,0.00296065590260555,0.00909702478170875,0.00318766010093554,0.00696560424957237,0,"DD",1,302.45,4295.977469,0.0776242422021769,0.0776242422021769,0.0611788567669435,0.0611788567669435,0.051061475,0.051061475,15,15
"Elseya_novaeguineae_KY776438.1","Elseya_novaeguineae","Testudines","Chelidae","Elseya_novaeguineae","Hanwarachelys_novaeguineae","Chelidae",132.73250436,-1.80951683,83809.3279781429,24.3310485839844,3.27283355712891,24.6503631591797,23.7596878051758,5457.955078125,"Terrestrial",748,0.00289166666666667,0.043036,0.0671918084084642,0.00199415,0.00078951,0.00711332,129.19941515,17.2091803776962,7.72156983,0.72345252055318,0.000377730838459993,0.000380211486911959,0.000300537409389703,0.000481167199028946,0.000311609678436848,0.000450855106173704,0.00562167989531906,0.0056585988071734,0.00447282810968136,0.00716109910457974,0.00463761410531695,0.00670997130234866,0.098758302,"LC",2,225.5,1810.367672,0.0871191886864575,0.0871191886864575,0.067905493455516,0.067905493455516,0.050979161,0.050979161,16,16
"Elseya_schultzei_KY776440.1","Elseya_schultzei","Testudines","Chelidae","Elseya_schultzei","Hanwarachelys_schultzei","Chelidae",141.30541505,-3.68796047,182010.62714766,24.8268768310547,2.14727600097656,25.0799880981445,24.4711502075195,5567.0771484375,"Terrestrial",748,0.00206,0.040903,0.0503630540547148,0.00186356,0.00070638,0.00656992,129.19941515,17.2091803776962,7.72156983,0.72345252055318,0.000269092401346716,0.000270859595287136,0.0002141004253635,0.000342779629971053,0.000221988220488729,0.000321185539614235,0.00534305169528384,0.00537814078933482,0.00425114063040935,0.00680617242946893,0.00440775931196625,0.00637740394506848,0,"LC",2,142.87,495.1139695,0.138458346274352,0.138458346274352,0.0731142130155836,0.0731142130155836,0.05102628,0.05102628,17,17
"Elusor_macrurus__KU736930.1","Elusor_macrurus","Testudines","Chelidae","Elusor_macrurus","Elusor_macrurus","Chelidae",152.87431532,-26.44846961,6466.35186499304,20.3786834716797,35.3531811523438,24.7268402099609,15.0273376464844,4030.12866210938,"Terrestrial",748,0.00322133333333333,0.080748,0.0398936609369066,0.00125007,0.00057215,0.00349786,129.19941515,17.2091803776962,15.95371873,2.17697028764024,0.000205599193421984,0.000199926157254261,0.000129686365923662,0.000277519469868892,0.000165852617984622,0.000261177696818992,0.00515368077517746,0.00501147682511395,0.00325080132727769,0.00695648038689155,0.00415736771430742,0.0065468470600393,5.29e-07,"EN",5,321.7367201,5096.920246,0.0355681098571662,0.0355681098571662,0.0413373398267152,0.0413373398267152,0.050876277,0.050876277,13,13
"Emydocephalus_ijimae_MK775531.1","Emydocephalus_ijimae","Squamata","Elapidae","Emydocephalus_ijimae","Emydocephalus_ijimae","Serpentes",123.92281145,25.82967231,345387.299291224,25.0286655426025,9.75169849395752,29.0070781707764,20.7103023529053,3855.45971679688,"Marine",457,0.011485,0.197012,0.0582959413639778,0.00713099,0.00208944,0.02381266,56.21225227,2.15527678367251,32.16234835,1.8556095629905,0.00035826799535894,0.000357319905790843,0.000296019879339359,0.000416157310289608,0.000322844223295628,0.000402268710672128,0.00614567647380543,0.00612941308486422,0.00507788145131961,0.0071387012638029,0.0055380223003847,0.00690045826965062,0,"LC",2,866,178.5,0.195175048872829,NA,0.145735916025696,NA,0.116114886,NA,41,NA
"Emydura_macquarii_KY857552.1","Emydura_macquarii","Testudines","Chelidae","Emydura_macquarii","Emydura_macquarii","Chelidae",146.40681704,-28.51795095,1785270.09147015,19.7015243530273,50.1828369140625,26.1702453613281,12.3242034912109,4054.73901367188,"Terrestrial",748,0.00185933333333333,0.0504183333333333,0.0368781197315791,0.00149386,0.00062942,0.0047966,129.19941515,17.2091803776962,8.57570808,1.01113116747746,0.000219689635147596,0.000215853879344496,0.000144611281479171,0.000278124935336451,0.000174215322512759,0.000274262974551209,0.005957181026219,0.00585316932955393,0.00392133011476012,0.00754173307535226,0.00472408365124909,0.00743701079522107,0,"LC",2,226.79,1864.375512,0.0826717413046165,0.0826717413046165,0.0624586829342249,0.0624586829342249,0.051042096,0.051042096,15,15
"Emydura_subglobosa_KY776445.1","Emydura_subglobosa","Testudines","Chelidae","Emydura_subglobosa","Emydura_subglobosa","Chelidae",138.52643032,-11.38752186,480724.419091512,26.1405426025391,17.4480920410156,28.2109161376953,23.2026489257813,5408.3759765625,"Terrestrial",748,0.00283966666666667,0.0754296666666667,0.0376465493240944,0.00218862,0.00083464,0.00669802,129.19941515,17.2091803776962,8.57570808,1.01113116747746,0.000335520975586656,0.000329662817880202,0.000220857566676417,0.00042476628256207,0.000266070335691323,0.000418868103298987,0.00891239653064078,0.00875678711061075,0.00586660851105056,0.0112830070800198,0.00706758894157221,0.0111263345730044,0.001520224,"LC",2,181.325,823.667832,0.0940885114334036,0.0940885114334036,0.0638704014566795,0.0638704014566795,0.051444052,0.051444052,15,15
"Eremias_argus__JQ086345.1","Eremias_argus","Squamata","Lacertidae","Eremias_argus","Eremias_argus","Lacertoidea",114.51862387,42.10292113,4171948.28173047,5.95780868530273,122.76662109375,21.7087646484375,-11.9867736816406,2483.87573242188,"Terrestrial",612,0.008648,0.144627,0.0597951973006423,0.00826818,0.00227138,0.0249891,43.45022224,3.02299732567441,20.19119841,1.64625913296821,0.000431119864909241,0.000428944534002158,0.000350256029543335,0.000522931843259767,0.000368249089398854,0.000501825870124593,0.00720994133929565,0.00717356164652291,0.00585759467908925,0.00874538201840082,0.00615850613465403,0.00839241097577586,7.07e-05,"LC",2,67.6,7.2,0.135754183654391,0.0680910273729475,0.0721104342566107,0.0314169518060154,0.058368617,0.0428356776923273,28,25
"Eremias_brenchleyi_EF490071.1","Eremias_brenchleyi","Squamata","Lacertidae","Eremias_brenchleyi","Eremias_brenchleyi","Lacertoidea",114.32841393,35.99629147,927318.297350178,11.8418190002441,97.070703125,24.405583190918,-2.30285110473633,2779.8603515625,"Terrestrial",612,0.00751233333333333,0.175053333333333,0.0429145403305659,0.00908124,0.0019663,0.03008499,43.45022224,3.02299732567441,20.19119841,1.64625913296821,0.000374504640589715,0.000372614976981446,0.000304259949807976,0.000454259749905387,0.000319890137518578,0.000435925440756937,0.00872675409558037,0.00868272091722839,0.0070899035027358,0.0105852176536501,0.00745412009669682,0.0101579892828643,0.000185244,"LC",2,69,7.6,0.15554024289334,0.0680910273729475,0.0718680920260778,0.0297863778791321,0.058395127,0.0427371519813298,28,25
"Eremias_dzungarica__MW250881.1","Eremias_dzungarica","Squamata","Lacertidae","Eremias_dzungarica","Eremias_dzungarica","Lacertoidea",91.19511868,46.48304396,7198.87235761834,-0.427060317993164,125.055390625,15.6575424194336,-18.1200042724609,2712.85229492188,"Terrestrial",612,0.00338733333333333,0.0311693333333333,0.108675193566326,0.00585286,0.00151993,0.02069937,43.45022224,3.02299732567441,8.96926564,0.960882312414071,0.00038195170267703,0.00038148987423268,0.000292301427030409,0.000487565052054838,0.000318664275890635,0.000454897817443687,0.00351461718302733,0.00351036756147899,0.00268967937795311,0.00448644291355479,0.00293226324640637,0.00418584777735921,0,"DD",1,64.5,6.2,0.144571041112258,NA,NA,NA,0.058502988,NA,27,NA
"Eremias_multiocellata_KM257724.1","Eremias_multiocellata","Squamata","Lacertidae","Eremias_multiocellata","Eremias_multiocellata","Lacertoidea",99.0646499,46.33078155,907461.209126062,1.81230335235596,132.364833984375,18.9638107299805,-17.2767959594727,2450.81958007812,"Terrestrial",612,0.00403433333333333,0.0610913333333333,0.0660377358490566,0.00538035,0.00134092,0.019634,43.45022224,3.02299732567441,15.24926262,1.23044997349834,0.000266265359663185,0.000263180584622453,0.00021140376870929,0.0003211374341387,0.000230122850687731,0.000309761522009411,0.00403201830347108,0.00398530599571144,0.0032012570690264,0.00486293828838603,0.00348471745327136,0.00469067447614251,0,"LC",2,78,11,0.0889312278227562,0.0878862864385654,0.0752640499373037,0.0332976256452644,0.058486703,0.042777462122608,26,25
"Eremias_przewalskii_KM507330.1","Eremias_przewalskii","Squamata","Lacertidae","Eremias_przewalskii","Eremias_przewalskii","Lacertoidea",94.24773378,40.31606709,3923406.34553919,4.3632152557373,108.818271484375,18.3492599487305,-11.5982330322266,3402.857421875,"Terrestrial",612,0.00207133333333333,0.034163,0.0606308969743094,0.00572435,0.0013095,0.02103733,43.45022224,3.02299732567441,8.96926564,0.960882312414071,0.000233561098251827,0.000233278693021244,0.00017874051048681,0.000298143006639319,0.00019486122912659,0.000278167195197311,0.00385217949770381,0.00384752172015678,0.00294801032817552,0.00491734448140605,0.00321389322689975,0.004587878607753,0,"LC",2,98,21.5,0.144571041112258,0.0878862864385654,0.0697559291697478,0.0332116117890286,0.058492613,0.042876838280166,27,25
"Eremias_stummeri__KT372881.1","Eremias_stummeri","Squamata","Lacertidae","Eremias_stummeri","Eremias_stummeri","Lacertoidea",79.70306076,42.80704584,56656.0728962848,2.16221866607666,87.535830078125,13.2300521850586,-10.7831901550293,3187.05786132812,"Terrestrial",612,0.00455566666666667,0.074032,0.0615364527051365,0.00481879,0.00118737,0.01815287,43.45022224,3.02299732567441,18.98983168,1.42540560871229,0.00024119930954404,0.000239932002006152,0.000192947787315095,0.000279957088131647,0.000208818948812041,0.000270674501075081,0.00391961673026217,0.0038990223104967,0.00313550389782201,0.0045494511923382,0.00339341869139965,0.00439860422848988,0,"LC",2,67,7,0.0414036479912435,NA,0.0596060139680276,NA,0.053037421,NA,21,NA
"Eremias_velox_KM359148.1","Eremias_velox","Squamata","Lacertidae","Eremias_velox","Eremias_velox","Lacertoidea",71.82399063,42.63393334,4362533.3660776,9.19702072143555,113.3295703125,23.9337249755859,-6.82473602294922,2936.38525390625,"Terrestrial",612,0.0107546666666667,0.259333,0.041470490321967,0.00702921,0.00164254,0.02484147,43.45022224,3.02299732567441,33.32280266,1.9540135643988,0.000323832796193775,0.0003229588709864,0.000267059985833007,0.000373245847764305,0.000292396033266844,0.000369685802254862,0.00780875252931938,0.00778767910576952,0.00643975954370487,0.00900027573502298,0.0070507011370435,0.00891443046331764,0.000116411,"LC",2,94,19,0.0350676490612831,0.0326206396793893,0.0699735186166772,0.0368657510784166,0.057383566,0.0427775437861528,22,21
"Eremias_vermiculata__KP981388.1","Eremias_vermiculata","Squamata","Lacertidae","Eremias_vermiculata","Eremias_vermiculata","Lacertoidea",92.25167569,40.67036027,2812338.09602497,5.50918464660645,111.259453125,19.7182769775391,-10.9205673217773,3303.44458007812,"Terrestrial",612,0.00596433333333333,0.29914,0.019938267477881,0.00463304,0.00089682,0.01951088,43.45022224,3.02299732567441,43.45022175,3.02299740909176,0.000137898535424585,0.000137639808681584,0.000103887153875297,0.000162578879559752,0.000120616396098739,0.000156367289622712,0.00691627472535244,0.00690329833493695,0.00521044037504999,0.00815411267504125,0.00604949232587776,0.0078425715672729,0,"LC",2,71.8,8.6,0.0342195511879362,0.018859269598178,0.0496860653472446,0.0245824813313649,0.051924593,0.0430200090170554,20,19
"Eretmochelys_imbricata_KP221806.1","Eretmochelys_imbricata","Testudines","Cheloniidae","Eretmochelys_imbricata","Eretmochelys_imbricata","Cheloniidae",-8.49087653,-2.91391442,307329877.13223,22.0446029663086,19.1908149528503,25.5519527435303,18.6392930984497,4496.16235351562,"Terrestrial&Marine",725,0.00340366666666667,0.0727336666666667,0.0467963024917393,0.00366459,0.00124727,0.01165305,35.35526063,8.03786943750415,13.60214012,1.83632452359699,0.000254256892381191,0.000255039166034461,0.000154223121753891,0.000318028622451438,0.000189605599720012,0.00030964396462335,0.00543326884482109,0.00544998541454172,0.00329562622562146,0.00679602031608326,0.00405172181613028,0.00661684680489468,0,"CR",6,782.5968812,61135.65584,0.0292467630025179,0.0292467630025179,0.0366858951836158,0.0366858951836158,0.051987464,0.051987464,12,12
"Eryx_tataricus_MG582067.1","Eryx_tataricus","Squamata","Boidae","Eryx_miliaris","Eryx_tataricus","Serpentes",71.04511305,43.17103627,2905353.393036,10.503369140625,116.10388671875,25.7510009765625,-5.67032012939453,2748.69140625,"Terrestrial",505,0.0121303333333333,0.617046,0.0196587180426311,0.0032032,0.00105561,0.01864837,84.78371041,9.75529389452969,58.32046646,9.41402595872968,0.000213338145415943,0.00021552573634192,0.000155341860432277,0.000287603717846488,0.000161982935184998,0.00027263764284175,0.0108520883687994,0.0109633667808114,0.00790193236890673,0.0146298307561461,0.00823975067111336,0.0138685362011154,0,"LC",2,910,367.3,0.116554061860906,0.116554061860906,0.0693819690976315,0.0317180346740785,0.062060243,0.0540331682217124,25,25
"Eublepharis_macularius_AB738955.1","Eublepharis_macularius","Squamata","Eublepharidae","Eublepharis_macularius","Eublepharis_macularius","Gekkota",70.69427757,29.4566941,1051999.86148929,23.1342346191406,70.9778076171875,31.8328002929687,12.239274597168,4372.02099609375,"Terrestrial",666,0.020588,1.12652633333333,0.0182756491267108,0.00320851,0.00099094,0.02728677,185.93105432,7.77609896699905,122.366594,12.397490049203,0.000169799456598086,0.000173056274209436,0.000119357630082019,0.000193675104292981,0.0001362695487514,0.000192605633688714,0.00929102191778875,0.00946922722194891,0.00653096528908358,0.0105974405040374,0.00745634520594046,0.0105389216193263,0,"LC",2,170,104.3,0.0616497557895181,0.028200285990418,0.0330154718458718,0.0109226051897244,0.046757969,0.0319816375583879,16,14
"Euprepiophis_perlacea_KF750656.1","Euprepiophis_perlacea","Squamata","Colubridae","Euprepiophis_perlaceus","Euprepiophis_perlacea","Serpentes",102.49125657,29.90676707,43277.300996418,6.88052139282227,59.96283203125,14.7475875854492,-1.71799201965332,4378.48193359375,"Terrestrial",416,0.008031,0.192743,0.0416668828439943,0.00332014,0.00129868,0.01543917,47.51117656,1.80616715442272,36.382827,1.80924019107699,0.00022127117206012,0.000221263542276033,0.000195480584306582,0.000246185473947348,0.00019983674778885,0.000242583630939558,0.00531048057731088,0.00531029746344283,0.00469150968260535,0.0059084207203379,0.00479605706376122,0.00582197693664341,0,"EN",5,1244,204.1,0.0853937526826575,0.0853937526826575,0.103281747727089,0.0415111302660694,0.132153934,0.0938538679156332,34,34
"Furcifer_oustaleti_AB185326.1","Furcifer_oustaleti","Squamata","Chamaeleonidae","Furcifer_oustaleti","Furcifer_oustaleti","Iguania",46.69902318,-19.38216702,591133.984408229,22.5035125732422,20.1186328125,24.6539184570312,19.2706558227539,4890.5283203125,"Terrestrial",541,0.015811,0.406739666666667,0.0388725302589125,0.00345417,0.00099532,0.01566389,90.79567545,5.1247370687925,74.59706865,5.41683063266867,0.000212974160551389,0.000214754998780939,0.000165689568735549,0.000244936399648089,0.00017782179601262,0.000233379915005378,0.00547878306693347,0.0055245953209259,0.00426238188334963,0.00630101508743261,0.00457448472811594,0.00600372328353567,0.000439211,"LC",2,299,434.3,0.0738834498208274,0.0738834498208274,0.0657523526281931,0.061296903749907,0.066057882,0.0578992376375339,27,27
