"Species.FishBase","Lon","Lat","RangeSize","AnnualTemp","TempRange","TempWarmQuarter","TempColdQuarter","UV","Length","BodyMass","Low_Elev","Up_Elev","Deep","IUCN.Categories","Habitat","Map.Source","Seq.Names","Accession","Species.NCBI","Order.FTL","Family.FTL","Species.FTL","Backbone","MolRateAll","MolRate12nd","MolRate3rd","Clade","dN","dS","W","Clade.Age","Clade.Age.SD","Tip.Age","Tip.Age.SD","dN.Mean","dN.Mid","dN.Min","dN.Max","dN.QL","dN.QU","dS.Mean","dS.Mid","dS.Min","dS.Max","dS.QL","dS.QU","Div.Rate","Div.Rate.DNA","ClaDS.Rate","ClaDS.Rate.DNA","BAMM.Lambda","BAMM.Lambda.DNA","NTR","NTR.DNA"
"Lepisosteus_osseus",-87.11133039,37.65464452,2651537.48613844,13.5524520874023,82.887373046875,24.4851806640625,1.88140487670898,2826.58935546875,200,25986.89,NA,NA,NA,2,"Freshwater","IUCN","Lepisosteus_osseus_DQ536423.1","DQ536423.1","Lepisosteus_osseus","Lepisosteiformes","Lepisosteidae","Lepisosteus_osseus","Lepisosteidae",0.00171668,0.00034376,0.00564075,2562,0.000645666666666667,0.018504,0.0348933563914109,251.20036715,0.00366927780132863,4.97525882,0.972722631367946,0.000135176296151187,0.000131949693675993,8.9718080963134e-05,0.000256691402865561,9.47520919892468e-05,0.000196360884876103,0.00387398376455586,0.00378151336878768,0.00257120811069979,0.00735645490752351,0.00271547657744299,0.00562745763616015,0.0192849804407676,0.0192849804407676,0.018972569,0.019583371,0.0563567,0.060635609,8,8
"Lepisosteus_oculatus",-86.99995489,39.81679902,218159.828588655,11.6899909973145,85.052919921875,23.2426391601563,-0.105015218257904,2618.88232421875,150,31909.82,NA,NA,NA,2,"Freshwater","IUCN","Lepisosteus_oculatus_AB042861.1","AB042861.1","Lepisosteus_oculatus","Lepisosteiformes","Lepisosteidae","Lepisosteus_oculatus","Lepisosteidae",0.00170461,0.00034602,0.00562154,2562,0.000790666666666667,0.0178016666666667,0.0444153169178916,251.20036715,0.00366927780132863,4.97525882,0.972722631367946,0.000165533388988444,0.000161582175219131,0.000109866436780874,0.000314337639440945,0.000116030956220183,0.00024045845065881,0.00372694377695103,0.00363798316508334,0.00247361595964697,0.00707723509036412,0.00261240860747843,0.00541386321982874,0.0196681288626682,0.0196681288626682,0.020701049,0.017622048,0.056380782,0.060635609,8,8
"Atractosteus_tropicus",-88.02549777,14.50518435,550096.792136301,23.7381057739258,10.6871032714844,25.137760925293,22.0886032104492,4997.357421875,125,9589.84,NA,NA,NA,2,"Freshwater","IUCN","Atractosteus_tropicus_KJ531198.1","KJ531198.1","Atractosteus_tropicus","Lepisosteiformes","Lepisosteidae","Atractosteus_tropicus","Lepisosteidae",0.00154939,0.00024753,0.0055483,2562,0.001347,0.0360396666666667,0.0373754844199447,251.20036715,0.00366927780132863,8.88707339,1.07370863551298,0.000153796465470624,0.000153352161274537,0.000117791562975987,0.000204076747401468,0.000122122760049661,0.00019602081398517,0.00411490226434505,0.0041030146807329,0.00315157287735727,0.00546017665238786,0.00326745624692138,0.00524463607702614,0.0100574951893028,0.0100574951893028,0.012516757,0.012594612,0.056241771,0.060635609,7,7
"Atractosteus_spatula",-94.27569678,27.47390073,325848.738646187,21.4311599731445,50.87521484375,27.7493225097656,13.9727569580078,3903.11181640625,305,273228.38,NA,NA,NA,2,"Freshwater","IUCN","Atractosteus_spatula_NC_008131.1","NC_008131.1","Atractosteus_spatula","Lepisosteiformes","Lepisosteidae","Atractosteus_spatula","Lepisosteidae",0.00147743,0.00027821,0.00528008,2562,0.000467666666666667,0.009343,0.0500552998679939,251.20036715,0.00366927780132863,4.54781864,0.858988482391965,0.000107031019434734,0.000103300766049334,7.12615808957606e-05,0.000232313422764894,7.54800154596451e-05,0.000152820331882063,0.00213825548377488,0.00206373283791644,0.00142365705696883,0.0046411353718298,0.00150793253978503,0.00305302999452768,0.0196754015399678,0.0196754015399678,0.015703538,0.017174325,0.056241771,0.060635609,8,8
"Atractosteus_tristoechus",-81.61078213,22.47749231,49289.2368616269,25.076091003418,19.4759033203125,27.5247406005859,22.2990692138672,4494.72314453125,200,61248.77,NA,NA,NA,6,"Freshwater","IUCN","Atractosteus_tristoechus_KY581571.1","KY581571.1","Atractosteus_tristoechus","Lepisosteiformes","Lepisosteidae","Atractosteus_tristoechus","Lepisosteidae",0.00149941,0.00030832,0.00526754,2562,0.001111,0.00896,0.123995535714286,251.20036715,0.00366927780132863,4.54781864,0.858988482391965,0.000254265422506036,0.000245403744292537,0.00016929069787995,0.000551889264487093,0.00017931211085317,0.000363043596694879,0.0020506014272314,0.00197913370734575,0.00136529671737566,0.0044508801168356,0.00144611747366733,0.00292787635138265,0.0196754015399678,0.0196754015399678,0.014552557,0.014202943,0.056241771,0.060635609,8,8
"Megalops_atlanticus",-51.97301146,13.01415908,5142947.25718305,23.5378881454468,15.9462678337097,26.6158195495605,20.318967628479,4071.54721679688,250,102319.49,0,40,20,4,"Marine&Freshwater","AquMap","Megalops_atlanticus_AP004808.1","AP004808.1","Megalops_atlanticus","Elopiformes","Megalopidae","Megalops_atlanticus","Megalopidae",0.00214101,0.00049281,0.00886569,2569,0.00442333333333333,0.173084666666667,0.025555893647425,126.00108936,0.0108936,24.61983635,1.99899705637087,0.000180855189261315,0.000180078805407161,0.000150252794382108,0.000228363661645247,0.000155710884604385,0.000207653041373329,0.00707684856403125,0.00704646872817559,0.00587937938915502,0.00893585115025933,0.00609295400711119,0.00812544629580005,0.00931836285633473,0.00931836285633473,0.051557131,0.009626079,0.09552986,0.035282358,8,8
"Megalops_cyprinoides",103.18735695,0.29405883,13210914.0717012,26.5379680633545,10.1159487438202,28.4413429260254,24.3297283172607,4621.60498046875,150,44383.15,0,50,25,1,"Marine&Freshwater","AquMap","Megalops_cyprinoides_AB051110.1","AB051110.1","Megalops_cyprinoides","Elopiformes","Megalopidae","Megalops_cyprinoides","Megalopidae",0.0021046,0.00044281,0.0093208,2569,0.00337233333333333,0.157800333333333,0.0213708885279076,126.00108936,0.0108936,24.61983635,1.99899705637087,0.000137883342106761,0.000137291429864676,0.000114552186945274,0.000174103629605499,0.000118713415187835,0.000158313927624263,0.00645192369642017,0.00642422656809009,0.00536019767244042,0.0081467660728351,0.00555491247042958,0.00740792444907124,0.00931836285633473,0.00931836285633473,0.049343561,0.010012414,0.095521386,0.035282358,8,8
"Elops_hawaiensis",117.03707388,-1.98105264,9598067.82815778,25.5633327484131,11.3198101425171,27.6724058151245,23.2290954589844,4704.93923339844,120,8156.16,1,30,15.5,1,"Marine&Freshwater","AquMap","Elops_hawaiensis_AB051070.1","AB051070.1","Elops_hawaiensis","Elopiformes","Elopidae","Elops_hawaiensis","Elopidae",0.00178125,0.00024702,0.00865892,2569,0.000271333333333333,0.00824133333333333,0.0329234751658308,126.00108936,0.0108936,1.89084102,0.530192745855026,0.000156474496612339,0.000144353899680567,8.53149673476352e-05,0.000427753307205699,9.07285456425657e-05,0.000256726742995904,0.00475267254821064,0.00438452802911835,0.00259131112125667,0.0129923498370439,0.0027557402487307,0.00779768058210165,0.0426165066051392,0.0221698785961565,0.072400681,0.015250835,0.097493457,0.035282358,10,9
"Elops_saurus",67.24934674,4.64408239,10029818.9446824,28.1584644317627,4.59890031814575,29.7311725616455,26.2520980834961,3999.22668457031,100,6274.8,1,50,25.5,2,"Marine","AquMap","Elops_saurus_AP004807.1","AP004807.1","Elops_saurus","Elopiformes","Elopidae","Elops_saurus","Elopidae",0.00177171,0.0002472,0.00864926,2569,0.000269333333333333,0.0118313333333333,0.022764410886347,126.00108936,0.0108936,1.89084102,0.530192745855026,0.000155321121944434,0.000143289866021988,8.46861100944585e-05,0.000424600334425313,9.00597848638735e-05,0.000254834408280947,0.0068229800770987,0.00629446844626786,0.0037201098907088,0.0186519359778367,0.00395616584648308,0.0111944213954504,0.0700049145181323,0.021406155314842,0.070377678,0.015449239,0.097525105,0.035282358,11,9
"Pterothrissus_gissu",131.75108346,32.69642007,752060.221774106,4,4.38049173355103,10.8659954071045,7.86866426467896,0.001,50,1640.07,0,1000,500,1,"Marine","AquMap","Pterothrissus_gissu_NC_005796.1","NC_005796.1","Pterothrissus_gissu","Albuliformes","Albulidae","Pterothrissus_gissu","Albulidae",0.00289175,0.00037699,0.01664326,2573,0.00584466666666667,0.391299,0.0149365745035553,83.34824654,3.48438820538855,83.34824626,3.48438816680512,7.02470727668624e-05,7.00957565711134e-05,6.42673382871084e-05,8.08195163488009e-05,6.51716813323112e-05,7.64100155425553e-05,0.00470302429450219,0.00469289371230525,0.00430268253753974,0.00541084679954992,0.00436322808263694,0.00511563180194816,0.0131240587740524,0.00738062310012278,0.054672064,0.01426019,0.095417876,0.034984916,10,9
"Aldrovandia_affinis",40.19619999,-4.84062113,33135077.5344018,4,0.551760494709015,4.06398296356201,3.78665542602539,0.001,55,1046.84,730,2560,1645,2,"Marine","AquMap","Aldrovandia_affinis_AP002974.1","AP002974.1","Aldrovandia_affinis","Notacanthiformes","Halosauridae","Aldrovandia_affinis","Halosauridae1",0.00247396,0.00031372,0.01369508,2573,0.0018,0.148856666666667,0.0120921692007972,83.34824654,3.48438820538855,19.15441541,1.49430944741113,9.45453984684575e-05,9.38676426971161e-05,7.9044631453308e-05,0.00011243876303868,8.23363854527084e-05,0.000108732385631486,0.0078187293692702,0.00776268022208355,0.00653684464224144,0.00929847748336729,0.00680906660215111,0.00899196693545423,0.0180270840502732,0.00989172703759302,0.069838717,0.017821816,0.095920761,0.034984916,10,9
"Halosauropsis_macrochir",38.10512721,-11.95173575,19453697.7185553,4,0.358772754669189,2.91345405578613,2.74890971183777,0.001,90,3267.76,1100,3300,2200,2,"Marine","AquMap","Halosauropsis_macrochir_NC_035885.1","NC_035885.1","Halosauropsis_macrochir","Notacanthiformes","Halosauridae","Halosauropsis_macrochir","Halosauridae2",0.00256347,0.00055996,0.01242573,2573,0.00223633333333333,0.129512333333333,0.0172673387605299,83.34824654,3.48438820538855,16.47499343,1.26446664154518,0.000136561775654861,0.000135464567892791,0.000113412344327653,0.00017076195005311,0.00011851421021658,0.000162043035652681,0.00790867530594913,0.00784513292821007,0.00656802683381033,0.00988930329226189,0.00686349019152177,0.00938436651414303,0.0410777037524766,0.0324662363246518,0.073395261,0.015682892,0.095993034,0.034984916,13,12
"Notacanthus_chemnitzii",25.63805648,11.14591126,21628770.257903,4,1.78924739360809,5.66030311584473,4.57557582855225,0.001,120,4171.4,125,3285,1705,2,"Marine","AquMap","Notacanthus_chemnitzi_AP002975.2","AP002975.2","Notacanthus_chemnitzi","Notacanthiformes","Notacanthidae","Notacanthus_chemnitzii","Notacanthidae",0.00809857,0.00179212,0.03008485,2573,0.0027,0.145685666666667,0.018533051752975,83.34824654,3.48438820538855,6.92150714,0.732316816643748,0.000394689528295513,0.000390974499105984,0.000319557599724754,0.000548120848872729,0.000323258380362256,0.000507046582308334,0.021296521131883,0.021096066871082,0.0172425785015928,0.029575315289601,0.017442263943949,0.0273590442128313,0.0885877474993313,NA,0.070230125,NA,0.095993034,NA,14,NA
"Notacanthus_bonaparte",-1.61878145,40.16619258,1677083.40343768,4,0.817521870136261,10.4065418243408,10.0647783279419,0.001,26,25.64,487,2000,1243.5,1,"Marine","AquMap","Notacanthus_bonaparte_MT027058.1","MT027058.1","Notacanthus_bonaparte","Notacanthiformes","Notacanthidae","Notacanthus_bonaparte","Notacanthidae",0.00917652,0.00125968,0.04047021,2573,0.001844,0.176339333333333,0.0104571111001894,83.34824654,3.48438820538855,6.92150714,0.732316816643748,0.000269558329695158,0.000267021102352383,0.000218246005145351,0.000374346239007893,0.000220773501254815,0.000346294036213543,0.0257775141826957,0.0255348824158086,0.0208705829989124,0.0357982463245621,0.0211122841805531,0.0331156504789617,0.040886479349893,0.0306747667659214,0.070258395,0.017738879,0.095993034,0.034984916,13,12
"Dysomma_anguillare",72.14036266,2.17336136,18286280.5985388,25.0131073236465,3.71631026268005,17.9631099700928,15.4960746765137,0.001,52,181.79,30,270,150,2,"Marine","AquMap","Dysomma_anguillare_MK189460.1","MK189460.1","Dysomma_anguillare","Anguilliformes","Synaphobranchidae","Dysomma_anguillare","Synaphobranchidae",0.00393264,0.00089605,0.01634714,2578,0.00425033333333333,0.244267,0.0174003583510394,30.84731211,1.98199564118567,30.84731188,1.98199562637731,0.000138356379201323,0.000137406899185687,0.000117251862057226,0.000166496292294315,0.000123357376676877,0.000155293550356672,0.00795135228884861,0.00789678559565294,0.00673847398379712,0.00956855536738815,0.00708935840217963,0.00892473288329696,0.195119103626844,0.042685730002525,0.149389683,0.023326909,0.100823956,0.058254786,19,13
"Simenchelys_parasitica",36.4866986,-6.00761569,15650103.808699,4,0.889033913612366,4.66632604598999,4.17412519454956,0.001,61,372.46,136,2620,1378,2,"Marine","AquMap","Simenchelys_parasitica_NC_013605.1","NC_013605.1","Simenchelys_parasitica","Anguilliformes","Synaphobranchidae","Simenchelys_parasitica","Synaphobranchidae",0.00637896,0.0011299,0.01975774,2578,0.00467033333333333,0.208419666666667,0.0224083139946806,30.84731211,1.98199564118567,24.47775906,1.55216333008985,0.000191561318425479,0.000191837309270976,0.000160652444998123,0.000229171866010533,0.000169006202544289,0.000216840034716212,0.00854867164352269,0.00856098809203206,0.00716932318229114,0.0102270909835044,0.00754212041943042,0.00967676705921231,0.069298994764479,0.0422203099523284,0.147147692,0.02498041,0.100823731,0.058254786,13,12
"Synaphobranchus_kaupii",29.87277045,14.68782428,39081707.0550076,4,0.804697573184967,3.52423882484436,3.07407188415527,0.001,100,1415.95,120,4800,2460,2,"Marine","AquMap","Synaphobranchus_kaupii_AP002977.2","AP002977.2","Synaphobranchus_kaupii","Anguilliformes","Synaphobranchidae","Synaphobranchus_kaupii","Synaphobranchidae",0.00556614,0.00103676,0.01783536,2578,0.00510566666666667,0.155008333333333,0.0329380140852642,30.84731211,1.98199564118567,24.47775905,1.55216331031416,0.000209417223282285,0.000209718939840378,0.000175627257157679,0.000250533543050698,0.000184759685945791,0.000237052237019379,0.00635791893039397,0.00636707906243207,0.00533205361753279,0.00760621276079852,0.00560931468022076,0.00719691953515288,0.161527753990208,0.0533860916128504,0.16579054,0.02674681,0.100823731,0.058254786,14,12
"Moringua_microchir",110.13125615,0.15537228,6340429.46927338,28.5866565704346,3.88392281532288,29.846549987793,27.0349922180176,4969.05952148438,47,133.42,3,20,11.5,1,"Marine","AquMap","Moringua_microchir_NC_013602.1","NC_013602.1","Moringua_microchir","Anguilliformes","Moringuidae","Moringua_microchir","Moringuidae",0.00373286,0.00087987,0.02321981,2582,0.00466533333333333,0.150217666666667,0.0310571548397548,87.55137142,2.90742630077502,21.73525082,1.68700375346762,0.00021593525703483,0.000213597466838277,0.000181248768532075,0.00025598161790076,0.00018761896138119,0.000247439362645604,0.00695283448045993,0.00687756067612675,0.0058359746559935,0.00824227522519515,0.00604108658211756,0.00796722571408469,0.0613397790677831,NA,0.094662993,NA,0.09603524,NA,16,NA
"Moringua_edwardsi",-72.35017823,15.3541397,2506390.85865809,26.97825050354,5.98331212997437,29.2578372955322,24.500602722168,4042.85852050781,15,4.05,1,35,18,2,"Marine","AquMap","Moringua_edwardsi_NC_013622.1","NC_013622.1","Moringua_edwardsi","Anguilliformes","Moringuidae","Moringua_edwardsi","Moringuidae",0.00320679,0.00077552,0.02216687,2582,0.003727,0.153226333333333,0.0243234953086828,87.55137142,2.90742630077502,21.73525082,1.68700375346762,0.00017250443761835,0.000170636844578363,0.000144794404183847,0.000204496318215804,0.000149883367190846,0.000197672157312125,0.00709209081298325,0.00701530937115978,0.00595286172263901,0.00840735739747096,0.00616208177684652,0.00812679899839729,0.0613397790677831,0.022823892701267,0.092418985,0.012577405,0.09603524,0.056747502,16,13
"Cyema_atrum",-26.31713389,-8.4134867,219464677.487995,4,0.11355859786272,1.37756764888763,1.32914197444916,0.001,15,3.38,1500,5100,3300,2,"Marine","AquMap","Cyema_atrum_NC_013609.1","NC_013609.1","Cyema_atrum","Anguilliformes","Cyematidae","Cyema_atrum","Cyematidae",0.0043014,0.00154688,0.01805034,2582,0.0246643333333333,0.380507333333333,0.0648196004982821,87.55137142,2.90742630077502,79.86835448,2.49121608714559,0.000309093458705036,0.000308444224235123,0.000258964958572396,0.000331199148204115,0.000294612361560902,0.000323939144227223,0.00476851841617301,0.00475850239532559,0.00399516437283904,0.00510955244491043,0.00454511226999478,0.00499754922488002,0.0992782425534602,NA,0.148026112,NA,0.189620521,NA,22,NA
"Eurypharynx_pelecanoides",-23.75549565,54.58633898,3869940.2163131,4,0.479884773492813,3.15947556495667,2.95183062553406,0.001,100,580,500,7625,4062.5,2,"Marine","AquMap","Eurypharynx_pelecanoides_AB046473.2","AB046473.2","Eurypharynx_pelecanoides","Anguilliformes","Eurypharyngidae","Eurypharynx_pelecanoides","Eurypharyngidae",0.00467783,0.00171274,0.01955603,2582,0.0182043333333333,0.307895333333333,0.0591250706408888,87.55137142,2.90742630077502,64.51395702,2.38506397227945,0.000282543446461285,0.000284038388707209,0.000240976098588889,0.000302987453069483,0.000263468864814102,0.000296819437963866,0.0047787417993525,0.00480402620459244,0.00407570081484585,0.00512451739651619,0.0044561276960555,0.0050201959126049,0.0357190747295941,0.0148074291577159,0.090602655,0.014429232,0.096050026,0.056747502,14,12
"Saccopharynx_lavenbergi",-109.05690629,0.69355826,56067345.3649443,4,0.0565451942384243,1.28996527194977,1.26652693748474,0.001,78,5648.95,2000,3000,2500,2,"Marine","AquMap","Saccopharynx_lavenbergi_AB047825.1","AB047825.1","Saccopharynx_lavenbergi","Anguilliformes","Saccopharyngidae","Saccopharynx_lavenbergi","Saccopharyngidae",0.00818719,0.00293852,0.03317913,2582,0.0307703333333333,0.485756666666667,0.0633451590988629,87.55137142,2.90742630077502,64.51395702,2.38506397227945,0.000477576183075232,0.000480103046892703,0.00040731592545436,0.000512132180621776,0.000445334890591152,0.000501706537598784,0.00753926882289265,0.0075791592242022,0.00643010344040119,0.0080847879760234,0.00703029082137305,0.00792020329155334,0.0534290867670814,NA,0.090238821,NA,0.096035426,NA,16,NA
"Serrivomer_beanii",-62.62404611,12.71102051,137353651.97063,4,0.188744992017746,2.01862812042236,1.92256247997284,0.001,78,628.65,0,6000,3000,2,"Marine","AquMap","Serrivomer_beanii_NC_013627.1","NC_013627.1","Serrivomer_beanii","Anguilliformes","Serrivomeridae","Serrivomer_beanii","Serrivomeridae",0.00407201,0.00118821,0.01096778,2586,0.004382,0.0830266666666667,0.0527782238638189,53.41708932,2.09938626785091,16.72802028,1.23708338966578,0.00026338309533064,0.000263122383728784,0.000213806535044072,0.000311589855595665,0.000234385761699215,0.000303548483620662,0.00499037436368141,0.00498543460666101,0.00405103695031016,0.00590375789074763,0.00444095584390997,0.00575139634111018,0.115935934955156,NA,0.104746157,NA,0.096035426,NA,18,NA
