,Group,Tips.Label,Clade,dN,dS,dNdS,Species,Clade.Age,Tip.Age,Order,Family,Lat,Habitat,BodyMass,Longevity,MaturityAge,Fecundity,Ref.BodyMass,Ref.Longevity,Ref.MaturityAge,Ref.Fecundity,AnnualTemp,ThermoMode
76,Fishes,Gadiformes_Macrouridae_Macrourus_berglax,Fishes_Node340,2.23E-10,2.58E-09,0.086384961,Macrourus_berglax,48.397136,23.937677,Gadiformes,Macrouridae,63.89111498,Marine,11940.32,25,14,15977,FishBase,FishBase,wordlspecies.org,FishBase,4.784806252,Ectotherms
77,Fishes,Gadiformes_Macrouridae_Malacocephalus_occidentalis,Fishes_Node340,1.93E-10,1.90E-09,0.101789471,Malacocephalus_occidentalis,48.397136,23.937677,Gadiformes,Macrouridae,16.51675485,Marine,333.42,6.999303908,1.228849443,2389.359981,FishBase,Predicted,Predicted,Predicted,26.35898018,Ectotherms
78,Fishes,Gadiformes_Phycidae_Phycis_phycis,Fishes_Node348,1.05E-10,1.31E-09,0.079975962,Phycis_phycis,42.957307,10.601109,Gadiformes,Phycidae,35.36,Marine,3910,7.84807328,4,5427502.75,FishBase,Predicted,"Age and Growth estimation of forkbeard Phycis phycis (Linnaeus, 1766) [Actinopterygii, Gadiform, Phycidae] from the Gulf of Tunis",FishBase,19.826828,Ectotherms
79,Fishes,Gadiformes_Phycidae_Phycis_blennoides,Fishes_Node348,1.23E-10,1.49E-09,0.082827599,Phycis_blennoides,42.957307,10.601109,Gadiformes,Phycidae,49.92596567,Marine,3540,20,3,1643899,FishBase,FishBase,"Growth and age estimation of the greater forkbeard, Phycis blennoides (Actinopterygii: Gadiformes: Phycidae), from the Gulf of Tunis (central Mediterranean)","Population structure, reproduction and exploitation of the greater forkbeard Phycis blennoides (Br┨nnich, 1768) from the Algerian basin",13.53076744,Ectotherms
80,Fishes,Gadiformes_Lotidae_Lota_lota,Fishes_Node348,6.14E-11,6.99E-10,0.087855336,Lota_lota,42.957307,31.86421,Gadiformes,Lotidae,9.860750361,Freshwater,25294.5,20,3.8,1.00E+05,FishBase,FishBase,FishBase,The Fishes of Heilongjiang,4.440524673,Ectotherms
81,Fishes,Gadiformes_Lotidae_Molva_molva,Fishes_Node348,3.93E-11,4.53E-10,0.086862106,Molva_molva,42.957307,30.525556,Gadiformes,Lotidae,57.50503356,Marine,45000,25,5,4.00E+07,FishBase,FishBase,https://helcom.fi/wp-content/uploads/2019/08/HELCOM-Red-List-Molva-molva.pdf,FishBase,10.08889484,Ectotherms
82,Fishes,Gadiformes_Lotidae_Brosme_brosme,Fishes_Node348,6.78E-11,6.23E-10,0.108858584,Brosme_brosme,42.957307,29.259082,Gadiformes,Lotidae,61.89268293,Marine,30000,20,9,2.00E+06,FishBase,FishBase,wordlspecies.org,FishBase,6.435001373,Ectotherms
83,Fishes,Gadiformes_Gadidae_Trisopterus_minutus,Fishes_Node348,1.64E-10,1.97E-09,0.083233884,Trisopterus_minutus,42.957307,16.730646,Gadiformes,Gadidae,50.52135231,Marine,744,5,1,11349.5,FishBase,FishBase,"Growth, mortality and yield-per-recruit of the poor cod, Trisopterus minutus capelanus, from the Strait of Sicily",FishBase,13.4747448,Ectotherms
84,Fishes,Gadiformes_Gadidae_Gadiculus_argenteus,Fishes_Node348,2.01E-10,2.91E-09,0.069074878,Gadiculus_argenteus,42.957307,16.730646,Gadiformes,Gadidae,50.43776521,Marine,31.53,5,0.886945149,644.7771894,FishBase,"Age, Growth and Reproduction of Silvery Pout (Gadiculus argenteus Guichenot, 1850) in the Saros Bay (Northeastern Aegean Sea)",Predicted,Predicted,13.57060051,Ectotherms
85,Fishes,Gadiformes_Gadidae_Pollachius_virens,Fishes_Node348,7.08E-11,1.47E-09,0.048244432,Pollachius_virens,42.957307,9.267836,Gadiformes,Gadidae,16.69253438,Marine,20028.8,25,4.2,448500,FishBase,FishBase,FishBase,FishBase,8.177819862,Ectotherms
86,Fishes,Gadiformes_Gadidae_Merlangius_merlangus,Fishes_Node348,1.56E-10,2.00E-09,0.077787294,Merlangius_merlangus,42.957307,6.601163,Gadiformes,Gadidae,38.85616438,Marine,6646.9,20,1.5,211172,FishBase,FishBase,FishBase,FishBase,11.51632881,Ectotherms
87,Fishes,Gadiformes_Gadidae_Melanogrammus_aeglefinus,Fishes_Node348,1.68E-10,1.70E-09,0.099306403,Melanogrammus_aeglefinus,42.957307,6.601163,Gadiformes,Gadidae,43.4,Marine,15296.3,20,3,101182,FishBase,FishBase,FishBase,FishBase,7.058261573,Ectotherms
88,Fishes,Gadiformes_Gadidae_Arctogadus_glacialis,Fishes_Node348,9.15E-11,1.28E-09,0.07142432,Arctogadus_glacialis,42.957307,4.373162,Gadiformes,Gadidae,50.18292683,Marine,386.1,12.03949644,1.69726776,15000,FishBase,Predicted,Predicted,"Reproductive traits (Fecundity, egg diameter, parental care) of marine European fish",4,Ectotherms
89,Fishes,Gadiformes_Gadidae_Boreogadus_saida,Fishes_Node348,1.75E-10,1.63E-09,0.107424887,Boreogadus_saida,42.957307,4.373162,Gadiformes,Gadidae,42.89393939,Marine,435.4,7,2.7,16700,FishBase,FishBase,FishBase,FishBase,4,Ectotherms
90,Fishes,Gadiformes_Gadidae_Theragra_chalcogramma,Fishes_Node348,4.70E-11,4.18E-10,0.112367839,Theragra_chalcogramma,42.957307,3.243968,Gadiformes,Gadidae,55,Marine,4711.7,18.9254115,3.7,290000,FishBase,Predicted,FishBase,FishBase,4.978842497,Ectotherms
91,Fishes,Lampriformes_Regalecidae_Regalecus_glesne,Fishes_Node362,1.65E-10,1.65E-09,0.099993542,Regalecus_glesne,37.576637,37.576637,Lampriformes,Regalecidae,40.04464286,Marine,272000,46.18889906,9.549827042,139000,FishBase,Predicted,Predicted,FishBase,4,Ectotherms
92,Fishes,Lampriformes_Lampridae_Lampris_guttatus,Fishes_Node362,1.10E-10,7.80E-10,0.141495268,Lampris_guttatus,37.576637,37.576637,Lampriformes,Lampridae,52.4205298,Marine,311601.7,23.86780937,4.683394623,9700000,FishBase,Predicted,Predicted,Reproduction and Development in Epipelagic Fishes,15.62712932,Ectotherms
93,Fishes,Trachichthyformes_Monocentridae_Monocentris_japonica,Fishes_Node364,4.37E-11,5.01E-10,0.087098959,Monocentris_japonica,108.9671,108.9671,Trachichthyformes,Monocentridae,15.09515738,Marine,100.8310183,5.169710354,0.916458157,735.3948306,FishBase,Predicted,Predicted,Predicted,26.77973938,Ectotherms
94,Fishes,Beryciformes_Stephanoberycidae_Acanthochaenus_luetkenii,Fishes_Node364,2.01E-10,1.16E-09,0.173624878,Acanthochaenus_luetkenii,108.9671,24.148117,Beryciformes,Stephanoberycidae,36.91288097,Marine,21.84024541,4.877337065,0.866236916,586.3957462,FishBase,Predicted,Predicted,Predicted,17.67150497,Ectotherms
95,Fishes,Beryciformes_Rondeletiidae_Rondeletia_loricata,Fishes_Node364,1.10E-10,6.28E-10,0.175292411,Rondeletia_loricata,108.9671,24.148117,Beryciformes,Rondeletiidae,43.03658537,Marine,71.7,5.996845882,1.054769494,1148.729339,FishBase,Predicted,Predicted,Predicted,4,Ectotherms
96,Fishes,Holocentriformes_Holocentridae_Myripristis_berndti,Fishes_Node367,7.53E-11,1.04E-09,0.072392433,Myripristis_berndti,50,9.565933,Holocentriformes,Holocentridae,50.45027624,Marine,658.2,9.6701734,1.76646329,8637.874002,FishBase,Predicted,Predicted,Predicted,27.90712166,Ectotherms
97,Fishes,Holocentriformes_Holocentridae_Myripristis_jacobus,Fishes_Node367,9.22E-11,1.02E-09,0.090582315,Myripristis_jacobus,50,9.565933,Holocentriformes,Holocentridae,15.67069892,Marine,441.23,5.829068884,1.029391609,1172.926466,FishBase,Predicted,Predicted,Predicted,26.86133194,Ectotherms
98,Fishes,Holocentriformes_Holocentridae_Sargocentron_rubrum,Fishes_Node367,6.09E-11,9.47E-10,0.064339932,Sargocentron_rubrum,50,18.690169,Holocentriformes,Holocentridae,43.70253165,Marine,609,9.972008982,1.826039885,646000,FishBase,Predicted,Predicted,"The biology of the Indo-Pacific squirrelfish, Sargocentron rubrum (Forssk_l), a Suez Canal migrant to the eastern Mediterranean",28.10695457,Ectotherms
99,Fishes,Holocentriformes_Holocentridae_Holocentrus_rufus,Fishes_Node367,1.25E-10,1.73E-09,0.072275422,Holocentrus_rufus,50,13.522888,Holocentriformes,Holocentridae,17.82605304,Marine,560.49,6.472659163,1.139230351,1762.628296,FishBase,Predicted,Predicted,Predicted,26.83720207,Ectotherms
100,Fishes,Holocentriformes_Holocentridae_Neoniphon_sammara,Fishes_Node367,8.82E-11,1.35E-09,0.065343715,Neoniphon_sammara,50,10.755534,Holocentriformes,Holocentridae,12.20887529,Marine,598.61,6.29461498,1.108880779,11548,FishBase,Predicted,Predicted,Reproductive biology of some common coral reef fishes of the Indian EEZ,27.93391609,Ectotherms
101,Fishes,Holocentriformes_Holocentridae_Neoniphon_vexillarium,Fishes_Node367,9.20E-11,1.28E-09,0.072060038,Neoniphon_vexillarium,50,10.755534,Holocentriformes,Holocentridae,18.795,Marine,106.9,5.262507837,0.932378862,788.0791807,FishBase,Predicted,Predicted,Predicted,27.43636131,Ectotherms
102,Fishes,Ophidiiformes_Ophidiidae_Brotula_barbata,Fishes_Node373,8.20E-11,1.13E-09,0.072467639,Brotula_barbata,78.307396,78.307396,Ophidiiformes,Ophidiidae,14.68604651,Marine,8520,8.803008623,1.534245092,5828.320234,FishBase,Predicted,Predicted,Predicted,26.93535995,Ectotherms
103,Fishes,Ophidiiformes_Ophidiidae_Carapus_acus,Fishes_Node373,1.97E-10,3.12E-09,0.063292656,Carapus_acus,78.307396,69.665269,Ophidiiformes,Ophidiidae,29.23211568,Marine,11.01219588,5.504741278,0.973895559,938.8127501,FishBase,Predicted,Predicted,Predicted,21.17684555,Ectotherms
104,Fishes,Ophidiiformes_Ophidiidae_Lamprogrammus_exutus,Fishes_Node373,6.66E-11,5.47E-10,0.121693445,Lamprogrammus_exutus,78.307396,69.665269,Ophidiiformes,Ophidiidae,8.803317536,Marine,147.3974574,7.05687406,1.238632797,2466.704416,FishBase,Predicted,Predicted,Predicted,25.48965073,Ectotherms
105,Fishes,Kurtiformes_Apogonidae_Apogonichthyoides_cathetogramma,Fishes_Node377,9.33E-11,9.95E-10,0.093695232,Apogonichthyoides_cathetogramma,86.943041,29.805538,Kurtiformes,Apogonidae,19.43379791,Marine,24.85734384,4.638557081,0.825150287,482.4019091,FishBase,Predicted,Predicted,Predicted,26.41731071,Ectotherms
106,Fishes,Kurtiformes_Apogonidae_Phaeoptyx_conklini,Fishes_Node377,8.68E-11,1.10E-09,0.078646904,Phaeoptyx_conklini,86.943041,29.805538,Kurtiformes,Apogonidae,18.31182796,Marine,10.18930673,4.241258056,0.756635714,340.5406787,FishBase,Predicted,Predicted,Predicted,27.58326721,Ectotherms
107,Fishes,Gobiiformes_Gobiidae_Periophthalmodon_schlosseri,Fishes_Node377,8.17E-11,1.15E-09,0.07097561,Periophthalmodon_schlosseri,86.943041,13.055023,Gobiiformes,Gobiidae,6.935428571,Marine&Freshwater,486.9,8.928518926,1.47983277,10263.43792,FishBase,Predicted,Predicted,Predicted,27.36965485,Ectotherms
108,Fishes,Gobiiformes_Gobiidae_Periophthalmus_magnuspinnatus,Fishes_Node377,1.73E-10,2.13E-09,0.081034751,Periophthalmus_magnuspinnatus,86.943041,13.055023,Gobiiformes,Gobiidae,32.8046875,Marine&Freshwater,9.9,8,0.962755751,4768,FishBase,Aquariumwiki.com,Predicted,"Reproduction of the goby fish Periophthalmus magnuspinnatus in mud flat of Suncheon Bay, Korea",16.78912659,Ectotherms
109,Fishes,Gobiiformes_Gobiidae_Scartelaos_histophorus,Fishes_Node377,1.48E-10,2.26E-09,0.065322631,Scartelaos_histophorus,86.943041,14.235689,Gobiiformes,Gobiidae,9.951071761,Marine&Freshwater,11.66,4.866543876,0.864381153,581.3651666,FishBase,Predicted,Predicted,Predicted,26.83276062,Ectotherms
110,Fishes,Gobiiformes_Gobiidae_Boleophthalmus_pectinirostris,Fishes_Node377,1.38E-10,2.13E-09,0.064544835,Boleophthalmus_pectinirostris,86.943041,14.235689,Gobiiformes,Gobiidae,34.41666667,Freshwater,61.9,4,1.294414265,14053,FishBase,FishBase,Predicted,"Population structure and reproductive characteristics of mudskipper Boleophthalmus pectinirostris, in Shenzhen Bay, China",20.03010044,Ectotherms
111,Fishes,Gobiiformes_Gobiidae_Coryphopterus_lipernes,Fishes_Node377,1.28E-10,1.69E-09,0.075801562,Coryphopterus_lipernes,86.943041,36.901319,Gobiiformes,Gobiidae,17.46825397,Marine,0.282346119,3.012914374,0.543402823,90.07562897,FishBase,Predicted,Predicted,Predicted,27.75438881,Ectotherms
112,Fishes,Gobiiformes_Eleotridae_Glossogobius_aureus,Fishes_Node377,1.31E-10,1.82E-09,0.072021445,Glossogobius_aureus,86.943041,33.993369,Gobiiformes,Eleotridae,11.63868613,Marine&Freshwater,41.3,8.556470537,1.429891075,276400,FishBase,Predicted,Predicted,Some biological parameters of Glossogobius aureus population from the Mekong Delta,25.55676727,Ectotherms
113,Fishes,Gobiiformes_Gobiidae_Exyrias_puntang,Fishes_Node377,1.27E-10,2.21E-09,0.057480966,Exyrias_puntang,86.943041,33.993369,Gobiiformes,Gobiidae,10.59342784,Marine&Freshwater,47.3,6.731123982,1.178284715,5368.24894,FishBase,Predicted,Predicted,Predicted,28.36660385,Ectotherms
114,Fishes,Scombrifomres_Nomeidae_Nomeus_gronovii,Fishes_Node386,6.95E-11,8.33E-10,0.083362755,Nomeus_gronovii,88.159228,30.58551,Scombrifomres,Nomeidae,16.27196784,Marine,805.905648,6.694386837,1.17698907,2009.327411,FishBase,Predicted,Predicted,Predicted,25.82358742,Ectotherms
115,Fishes,Scombriformes_Stromateidae_Pampus_argenteus,Fishes_Node386,1.09E-10,1.48E-09,0.074096768,Pampus_argenteus,88.159228,30.58551,Scombriformes,Stromateidae,9.697359277,Marine,4681.7,7,1.643210561,90640,FishBase,FishBase,Predicted,"Lizardfishes, pomfrets and bullseye",27.33372498,Ectotherms
116,Fishes,Scombriformes_Scombridae_Scomberomorus_regalis,Fishes_Node386,9.03E-11,1.15E-09,0.078524213,Scomberomorus_regalis,88.159228,21.79059,Scombriformes,Scombridae,22.8012939,Marine,7760,15,2,1196250,FishBase,https://www.marinebio.org/species/ceros/scomberomorus-regalis/,https://www.marinebio.org/species/ceros/scomberomorus-regalis/,FishBase,25.30065155,Ectotherms
117,Fishes,Scombriformes_Scombridae_Thunnus_albacares,Fishes_Node386,9.64E-11,1.80E-09,0.053507052,Thunnus_albacares,88.159228,2.924741,Scombriformes,Scombridae,17.83510638,Marine,2.00E+05,18,1.7,328978,FishBase,Age and growth of yellowfin tuna (Thunnus albacares) from the western and central pacific ocean as indicated by daily growth increments and tagging data,"Age, growth and population structure of the yellowfin tuna Thunnus albacares (Bonnaterre, 1788) exploited along the east coast of India",Reproductive biology of yellowfin tuna (Thunnus albacares) in the northcentral U.S. Gulf of Mexico,18.266716,Ectotherms
118,Fishes,Scombriformes_Scombridae_Thunnus_orientalis,Fishes_Node386,5.21E-11,1.34E-09,0.038993174,Thunnus_orientalis,88.159228,2.924741,Scombriformes,Scombridae,27.18738574,Marine,448200,15,3,1.00E+07,FishBase,FishBase,FishBase,FishBase,14.7821573,Ectotherms
119,Fishes,Syngnathiformes_Aulostomidae_Aulostomus_maculatus,Fishes_Node386,9.64E-11,1.30E-09,0.074014395,Aulostomus_maculatus,88.159228,80.987276,Syngnathiformes,Aulostomidae,15.1437247,Marine,3929.73,8.974190896,1.563118088,6281.632145,FishBase,Predicted,Predicted,Predicted,27.62982941,Ectotherms
120,Fishes,Syngnathiformes_Mullidae_Parupeneus_indicus,Fishes_Node386,1.13E-10,2.54E-09,0.044516404,Parupeneus_indicus,88.159228,79.024364,Syngnathiformes,Mullidae,11.08454313,Marine,1738.79,6.999303908,1.228849443,2389.359981,FishBase,Predicted,Predicted,Predicted,28.14339256,Ectotherms
121,Fishes,Syngnathiformes_Callionymidae_Foetorepus_agassizii,Fishes_Node386,2.07E-10,3.12E-09,0.066450262,Foetorepus_agassizii,88.159228,77.158575,Syngnathiformes,Callionymidae,21.45669291,Marine,60.18912507,5.777769434,1.020620413,1133.288854,FishBase,Predicted,Predicted,Predicted,24.47921562,Ectotherms
122,Fishes,Syngnathiformes_Syngnathidae_Syngnathoides_biaculeatus,Fishes_Node386,1.50E-10,1.59E-09,0.09413173,Syngnathoides_biaculeatus,88.159228,50.417314,Syngnathiformes,Syngnathidae,12.6541769,Marine,16.5,4.283183397,0.669983413,60,FishBase,Predicted,Predicted,FishBase,27.92161942,Ectotherms
123,Fishes,Syngnathiformes_Syngnathidae_Syngnathus_scovelli,Fishes_Node386,1.60E-10,1.84E-09,0.087075453,Syngnathus_scovelli,88.159228,39.170484,Syngnathiformes,Syngnathidae,25.93478261,Marine&Freshwater,3.159555375,3,0.937034209,143,FishBase,FishBase,Predicted,FishBase,21.77799988,Ectotherms
124,Fishes,Syngnathiformes_Syngnathidae_Hippocampus_erectus,Fishes_Node386,1.21E-10,1.48E-09,0.081992636,Hippocampus_erectus,88.159228,39.170484,Syngnathiformes,Syngnathidae,19.34039288,Marine,30.7,4.7,0.7,97,FishBase,AnAge,AnAge,FishBase,25.56442261,Ectotherms
125,Fishes,Perciformes_Percidae_Perca_fluviatilis,Fishes_Node399,6.41E-11,8.10E-10,0.079107113,Perca_fluviatilis,59.655353,59.655352,Perciformes,Percidae,12.969163,Freshwater,3646.6,27,3.7,11726,FishBase,AnAge,AnAge,FishBase,5.213954926,Ectotherms
126,Fishes,Perciformes_Percophidae_Chrionema_squamentum,Fishes_Node399,8.68E-11,1.32E-09,0.065550083,Chrionema_squamentum,59.655353,47.740514,Perciformes,Percophidae,18.94382022,Marine,6.293036691,4.514616925,0.803797596,434.1756437,FishBase,Predicted,Predicted,Predicted,27.3819294,Ectotherms
127,Fishes,Perciformes_Serranidae_Pronotogrammus_martinicensis,Fishes_Node399,8.85E-11,1.43E-09,0.061660868,Pronotogrammus_martinicensis,59.655353,47.740514,Perciformes,Serranidae,18.01851852,Marine,230.48,15,3,271,FishBase,FishBase,"Age, Growth, Mortality, and Reproduction of Roughtongue Bass, Pronotogrammus martinicensis (Serranidae), in the Northeastern Gulf of Mexico",FishBase,26.80532646,Ectotherms
128,Fishes,Perciformes_Nototheniidae_Lepidonotothen_nudifrons,Fishes_Node399,8.91E-11,5.74E-10,0.15512917,Lepidonotothen_nudifrons,59.655353,9.255845,Perciformes,Nototheniidae,62.24358974,Marine,96.3,7.698029945,1.982959043,1018,FishBase,Predicted,Predicted,FishBase,0.471662804,Ectotherms
129,Fishes,Perciformes_Nototheniidae_Notothenia_coriiceps,Fishes_Node399,1.36E-10,9.36E-10,0.145470032,Notothenia_coriiceps,59.655353,7.941576,Perciformes,Nototheniidae,10.85630252,Marine,4547.7,20.58883584,7,6897,FishBase,Predicted,FishBase,FishBase,1.284995783,Ectotherms
130,Fishes,Perciformes_Bathydraconidae_Gymnodraco_acuticeps,Fishes_Node399,1.73E-10,7.47E-10,0.231326073,Gymnodraco_acuticeps,59.655353,6.968955,Perciformes,Bathydraconidae,13.28330206,Marine,511.2,13.72897263,2.784804681,8711.106324,FishBase,Predicted,Predicted,Predicted,0.883093886,Ectotherms
131,Fishes,Perciformes_Channichthydae_Chaenocephalus_aceratus,Fishes_Node399,1.10E-10,8.42E-10,0.131106567,Chaenocephalus_aceratus,59.655353,6.968955,Perciformes,Channichthydae,11.86518771,Marine,3274.6,23.38102918,9.5,6687,FishBase,Predicted,FishBase,FishBase,2.816641529,Ectotherms
132,Fishes,Perciformes_Peristediidae_Peristedion_brevirostris,Fishes_Node405,9.60E-11,1.40E-09,0.068659093,Peristedion_brevirostris,54.49762,50.276183,Perciformes,Peristediidae,18.61161731,Marine,137.3657909,5.829068884,1.029391609,1172.926466,FishBase,Predicted,Predicted,Predicted,27.48051453,Ectotherms
133,Fishes,Perciformes_Anoplopomatidae_Anoplopoma_fimbria,Fishes_Node405,9.23E-11,8.72E-10,0.105912004,Anoplopoma_fimbria,54.49762,40.516928,Perciformes,Anoplopomatidae,61.15096661,Marine,20524.1,144,5,170600,FishBase,"Deep-sea fishes biology, diversity, ecology and fisheries",FishBase,FishBase,4,Ectotherms
134,Fishes,Perciformes_Gasterosteidae_Gasterosteus_aculeatus,Fishes_Node405,2.04E-10,2.41E-09,0.08465652,Gasterosteus_aculeatus,54.49762,37.031046,Perciformes,Gasterosteidae,54.73899371,Marine&Freshwater,21,8,1,77,FishBase,AnAge,FishBase,FishBase,7.744880009,Ectotherms
135,Fishes,Perciformes_Cyclopteridae_Cyclopterus_lumpus,Fishes_Node405,1.26E-10,9.57E-10,0.131274398,Cyclopterus_lumpus,54.49762,25.250472,Perciformes,Cyclopteridae,58.76656026,Marine,9500,13,3.25,115045.6667,FishBase,FishBase,FishBase,FishBase,7.703158855,Ectotherms
136,Fishes,Perciformes_Cottidae_Cottus_rhenanus,Fishes_Node405,1.04E-10,1.13E-09,0.092092532,Cottus_rhenanus,54.49762,20.107054,Perciformes,Cottidae,50.30487805,Freshwater,10,4.362210338,2,468.5524001,FishBase,Predicted,FishBase,Predicted,9.517008972,Ectotherms
137,Fishes,Perciformes_Cottidae_Myoxocephalus_scorpius,Fishes_Node405,1.86E-10,1.55E-09,0.119382936,Myoxocephalus_scorpius,54.49762,20.107054,Perciformes,Cottidae,71.83384853,Marine,3899.3,18,1,3968,FishBase,FishBase,FishBase,FishBase,5.105922815,Ectotherms
138,Fishes,Perciformes_Scorpaenidae_Scorpaenopsis_cirrosa,Fishes_Node405,1.07E-10,1.43E-09,0.0748189,Scorpaenopsis_cirrosa,54.49762,47.65599,Perciformes,Scorpaenidae,56.51687764,Marine,626.3,8.891126348,2.15796617,2878.004545,FishBase,Predicted,Predicted,Predicted,8.925508499,Ectotherms
139,Fishes,Perciformes_Synanceiidae_Synanceia_verrucosa,Fishes_Node405,1.02E-10,1.48E-09,0.068734112,Synanceia_verrucosa,54.49762,34.265001,Perciformes,Synanceiidae,37.30327869,Marine,2400,14.18259263,2.838450547,9463.712602,FishBase,Predicted,Predicted,Predicted,28.00392914,Ectotherms
140,Fishes,Perciformes_Scorpaenidae_Dendrochirus_zebra,Fishes_Node405,6.41E-11,1.23E-09,0.052181219,Dendrochirus_zebra,54.49762,29.716754,Perciformes,Scorpaenidae,12.41142726,Marine,165.0726259,5,1.029391609,15380,FishBase,https://www.fishi-pedia.com/fishes/dendrochirus-zebra,Predicted,Embryonic and Larval Development and Some Reproductive-Biology Features of Dendrochirus zebra (Scorpaenidae),27.92999077,Ectotherms
