,Seq.Names,Order.MWF,Species.MWF,Family.MWF,Tree.Tips,Clade.Sizes,Lineages,Sisters,Sister,Label,Tree.Tip,Clade.Size
709,Akodon_montensis_NC_025746.1,RODENTIA,Akodon_montensis,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
710,Phodopus_sungorus__MH166880.1,RODENTIA,Phodopus_sungorus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
711,Phodopus_roborovskii_KU885975.1,RODENTIA,Phodopus_roborovskii,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
712,Cricetulus_kamensis_KJ680375.1,RODENTIA,Cricetulus_kamensis,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
713,Mesocricetus_auratus_NC_013276.1,RODENTIA,Mesocricetus_auratus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
714,Cricetulus_longicaudatus_KM067270.1,RODENTIA,Cricetulus_longicaudatus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
715,Cricetulus_barabensis_MN056361.1,RODENTIA,Cricetulus_barabensis,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
716,Tscherskia_triton_EU031048.1,RODENTIA,Tscherskia_triton,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
717,Cricetulus_migratorius_NC_031802.1,RODENTIA,Cricetulus_migratorius,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
718,Cricetus_cricetus_MF405145.1,RODENTIA,Cricetus_cricetus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
719,Neotoma_fuscipes_NC_033356.1,RODENTIA,Neotoma_fuscipes,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
720,Neotoma_mexicana_KY707300.1,RODENTIA,Neotoma_mexicana,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
721,Neotoma_magister_MG182016.1,RODENTIA,Neotoma_magister,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
722,Reithrodontomys_mexicanus_KY707307.1,RODENTIA,Reithrodontomys_mexicanus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
723,Isthmomys_pirrensis_KY707312.1,RODENTIA,Isthmomys_pirrensis,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
724,Onychomys_leucogaster_KU168563.1,RODENTIA,Onychomys_leucogaster,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
725,Peromyscus_leucopus_strain_MG674648.1,RODENTIA,Peromyscus_leucopus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
726,Peromyscus_polionotus_KY707301.1,RODENTIA,Peromyscus_polionotus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
727,Peromyscus_maniculatus_bairdii_MH260579.1,RODENTIA,Peromyscus_maniculatus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
728,Peromyscus_crinitus_KY707308.1,RODENTIA,Peromyscus_crinitus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
729,Peromyscus_mexicanus_KY707303.1,RODENTIA,Peromyscus_mexicanus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
730,Peromyscus_megalops_KY707305.1,RODENTIA,Peromyscus_megalops,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
731,Podomys_floridanus_KY707302.1,RODENTIA,Podomys_floridanus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
732,Neotomodon_alstoni_KY707310.1,RODENTIA,Neotomodon_alstoni,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
733,Peromyscus_aztecus_KY707306.1,RODENTIA,Peromyscus_aztecus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
734,Habromys_ixtlani_KY707304.1,RODENTIA,Habromys_ixtlani,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
735,Peromyscus_attwateri_KY707299.1,RODENTIA,Peromyscus_attwateri,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
736,Peromyscus_eremicus_MT078819.1,RODENTIA,Peromyscus_eremicus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
737,Peromyscus_pectoralis_KY707309.1,RODENTIA,Peromyscus_pectoralis,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
738,Arvicola_amphibius_MN122834.1,RODENTIA,Arvicola_amphibius,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
739,Proedromys_liangshanensis_FJ463038.1,RODENTIA,Proedromys_liangshanensis,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
740,Microtus_agrestis_MH152570.1,RODENTIA,Microtus_agrestis,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
741,Microtus_richardsoni_MT225016.1,RODENTIA,Microtus_richardsoni,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
742,Microtus_ochrogaster_KT166982.1,RODENTIA,Microtus_ochrogaster,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
743,Terricola_subterraneus_MN326850.1,RODENTIA,Microtus_subterraneus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
744,Microtus_arvalis__MG948434.1,RODENTIA,Microtus_arvalis,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
745,Microtus_rossiaemeridionalis_DQ015676.1,RODENTIA,Microtus_levis,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
746,Neodon_sikimensis_KU891252.1,RODENTIA,Neodon_sikimensis,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
747,Neodon_irene_specimen_HQ416908.1,RODENTIA,Neodon_irene,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
748,Neodon_fuscus_MG833880.1,RODENTIA,Lasiopodomys_fuscus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
749,Microtus_fortis_fortis_JF261174.1,RODENTIA,Alexandromys_fortis,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
750,Microtus_kikuchii_AF348082.1,RODENTIA,Alexandromys_kikuchii,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
751,Lasiopodomys_gregalis_MN199169.1,RODENTIA,Microtus_gregalis,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
752,Lasiopodomys_mandarinus_KF819832.1,RODENTIA,Lasiopodomys_mandarinus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
753,Lasiopodomys_brandtii_MN614478.1,RODENTIA,Lasiopodomys_brandtii,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
754,Ellobius_talpinus__MT483993.1,RODENTIA,Ellobius_talpinus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
755,Ellobius_lutescens__MT483992.1,RODENTIA,Ellobius_lutescens,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
756,Ellobius_fuscocapillus__MT483991.1,RODENTIA,Ellobius_fuscocapillus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
757,Ondatra_zibethicus_KX377613.1,RODENTIA,Ondatra_zibethicus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
758,Prometheomys_schaposchnikowi_MT118739.1,RODENTIA,Prometheomys_schaposchnikowi,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
759,Dicrostonyx_torquatus__MN792972.1,RODENTIA,Dicrostonyx_torquatus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
760,Dicrostonyx_groenlandicus_NC_034313.1,RODENTIA,Dicrostonyx_groenlandicus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
761,Dicrostonyx_hudsonius_KX683880.1,RODENTIA,Dicrostonyx_hudsonius,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
762,Myodes_glareolus_MN103077.1,RODENTIA,Myodes_glareolus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
763,Myodes_rutilus_MK482363.1,RODENTIA,Myodes_rutilus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
764,Myodes_rufocanus_KT725595.1,RODENTIA,Craseomys_rufocanus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
765,Eothenomys_regulus_JN629046.1,RODENTIA,Craseomys_regulus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
766,Eothenomys_inez_KU200225.1,RODENTIA,Caryomys_inez,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
767,Eothenomys_chinensis_FJ483847.1,RODENTIA,Eothenomys_chinensis,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
768,Eothenomys_miletus_KX014874.1,RODENTIA,Eothenomys_miletus,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
769,Eothenomys_melanogaster_KP997311.1,RODENTIA,Eothenomys_melanogaster,Cricetidae,RODENTIA_Cricetidae,709,Lineage2,26,,,,
770,Solenodon_paradoxus_paradoxus_KU697358.1,EULIPOTYPHLA,Solenodon_paradoxus,Solenodontidae,EULIPOTYPHLA_Solenodontidae,2,,,,,,
771,Suncus_murinus_KJ920198.1,EULIPOTYPHLA,Suncus_murinus,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
772,Crocidura_russula_haplotype_AY769263.1,EULIPOTYPHLA,Crocidura_russula,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
773,Crocidura_sibirica_MH349094.1,EULIPOTYPHLA,Crocidura_sibirica,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
774,Crocidura_shantungensis_JX968507.1,EULIPOTYPHLA,Crocidura_shantungensis,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
775,Crocidura_fuliginosa_MK032069.1,EULIPOTYPHLA,Crocidura_fuliginosa,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
776,Crocidura_tanakae_MN128390.1,EULIPOTYPHLA,Crocidura_tanakae,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
777,Crocidura_lasiura_KR007669.1,EULIPOTYPHLA,Crocidura_lasiura,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
778,Crocidura_attenuata_KP120863.2,EULIPOTYPHLA,Crocidura_attenuata,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
779,Crocidura_orientalis__KR537875.1,EULIPOTYPHLA,Crocidura_orientalis,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
780,Crocidura_beatus__NC_027249.1,EULIPOTYPHLA,Crocidura_beatus,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
781,Crocidura_mindorus__NC_027248.1,EULIPOTYPHLA,Crocidura_mindorus,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
782,Crocidura_palawanensis__NC_027243.1,EULIPOTYPHLA,Crocidura_palawanensis,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
783,Crocidura_grayi__KR537887.1,EULIPOTYPHLA,Crocidura_grayi,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
784,Crocidura_ninoyi__NC_027244.1,EULIPOTYPHLA,Crocidura_ninoyi,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
785,Crocidura_negrina__KR537881.1,EULIPOTYPHLA,Crocidura_negrina,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
786,Crocidura_panayensis__KR537883.1,EULIPOTYPHLA,Crocidura_panayensis,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
787,Blarina_brevicauda__MH801938.1,EULIPOTYPHLA,Blarina_brevicauda,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
788,Pantherina_griselda__MH801935.1,EULIPOTYPHLA,NA,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
789,Blarinella_quadraticauda_KJ131179.1,EULIPOTYPHLA,Blarinella_quadraticauda,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
790,Blarinella_wardi_MF125692.1,EULIPOTYPHLA,Blarinella_wardi,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
791,Anourosorex_squamipes_KJ545899.1,EULIPOTYPHLA,Anourosorex_squamipes,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
792,Chodsigoa_smithii_MN038168.1,EULIPOTYPHLA,Chodsigoa_smithii,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
793,Chodsigoa_parva_MN038167.1,EULIPOTYPHLA,Chodsigoa_parva,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
794,Soriculus_fumidus_AF348081.1,EULIPOTYPHLA,Episoriculus_fumidus,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
795,Nesiotites_hidalgo_MH010393.1,EULIPOTYPHLA,NA,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
796,Neomys_fodiens_MN122912.1,EULIPOTYPHLA,Neomys_fodiens,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
797,Nectogale_elegans_KC503902.1,EULIPOTYPHLA,Nectogale_elegans,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
798,Episoriculus_macrurus_KU246040.1,EULIPOTYPHLA,Episoriculus_macrurus,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
799,Episoriculus_caudatus_KM503097.1,EULIPOTYPHLA,Episoriculus_caudatus,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
800,Sorex_cylindricauda_KT023074.1,EULIPOTYPHLA,Sorex_cylindricauda,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
801,Sorex_roboratus_KY930906.1,EULIPOTYPHLA,Sorex_roboratus,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
802,Sorex_tundrensis_KM067275.1,EULIPOTYPHLA,Sorex_tundrensis,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
803,Sorex_araneus_MN122847.1,EULIPOTYPHLA,Sorex_araneus,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
804,Sorex_daphaenodon_MK110676.1,EULIPOTYPHLA,Sorex_daphaenodon,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
805,Sorex_isodon_MG983792.1,EULIPOTYPHLA,Sorex_isodon,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
806,Sorex_unguiculatus_AB061527.1,EULIPOTYPHLA,Sorex_unguiculatus,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
807,Sorex_sinalis_KY814925.1,EULIPOTYPHLA,Sorex_sinalis,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
808,Sorex_caecutiens_MF374796.1,EULIPOTYPHLA,Sorex_caecutiens,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
809,Sorex_minutus_MN122904.1,EULIPOTYPHLA,Sorex_minutus,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
810,Sorex_gracillimus_MF426913.1,EULIPOTYPHLA,Sorex_gracillimus,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,,,,
811,Sorex_minutissimus_MH823669.1,EULIPOTYPHLA,Sorex_minutissimus,Soricidae,EULIPOTYPHLA_Soricidae,424,Lineage1,27,27,Soricidae,EULIPOTYPHLA_Soricidae,424
812,Echinosorex_gymnura_AF348079.1,EULIPOTYPHLA,Echinosorex_gymnura,Erinaceidae,EULIPOTYPHLA_Erinaceidae,24,Lineage2,27,27,Erinaceidae,EULIPOTYPHLA_Erinaceidae,24
813,Neotetracus_sinensis_JX519466.1,EULIPOTYPHLA,Neotetracus_sinensis,Erinaceidae,EULIPOTYPHLA_Erinaceidae,24,Lineage2,27,,,,
814,Hylomys_suillus_NC_010298.1,EULIPOTYPHLA,Hylomys_suillus,Erinaceidae,EULIPOTYPHLA_Erinaceidae,24,Lineage2,27,,,,
815,Erinaceus_amurensis_KX964606.1,EULIPOTYPHLA,Erinaceus_amurensis,Erinaceidae,EULIPOTYPHLA_Erinaceidae,24,Lineage2,27,,,,
816,Erinaceus_europaeus_MN122924.1,EULIPOTYPHLA,Erinaceus_europaeus,Erinaceidae,EULIPOTYPHLA_Erinaceidae,24,Lineage2,27,,,,
817,Hemiechinus_auritus_AB099481.1,EULIPOTYPHLA,Hemiechinus_auritus,Erinaceidae,EULIPOTYPHLA_Erinaceidae,24,Lineage2,27,,,,
818,Mesechinus_hughi_miodon_KT824773.1,EULIPOTYPHLA,Mesechinus_hughi,Erinaceidae,EULIPOTYPHLA_Erinaceidae,24,Lineage2,27,,,,
819,Uropsilus_investigator_JX945574.1,EULIPOTYPHLA,Uropsilus_investigator,Talpidae,EULIPOTYPHLA_Talpidae,42,,,,,,
820,Uropsilus_andersoni_MF280389.1,EULIPOTYPHLA,Uropsilus_andersoni,Talpidae,EULIPOTYPHLA_Talpidae,42,,,,,,
821,Uropsilus_soricipes_JQ658979.1,EULIPOTYPHLA,Uropsilus_soricipes,Talpidae,EULIPOTYPHLA_Talpidae,42,,,,,,
822,Uropsilus_gracilis__KM379136.1,EULIPOTYPHLA,Uropsilus_gracilis,Talpidae,EULIPOTYPHLA_Talpidae,42,,,,,,
823,Galemys_pyrenaicus_AY833419.1,EULIPOTYPHLA,Galemys_pyrenaicus,Talpidae,EULIPOTYPHLA_Talpidae,42,,,,,,
824,Condylura_cristata_KU144678.1,EULIPOTYPHLA,Condylura_cristata,Talpidae,EULIPOTYPHLA_Talpidae,42,,,,,,
825,Urotrichus_talpoides_AB099483.1,EULIPOTYPHLA,Urotrichus_talpoides,Talpidae,EULIPOTYPHLA_Talpidae,42,,,,,,
826,Scapanulus_oweni__KM506754.1,EULIPOTYPHLA,Scapanulus_oweni,Talpidae,EULIPOTYPHLA_Talpidae,42,,,,,,
827,Talpa_europaea_Y19192.1,EULIPOTYPHLA,Talpa_europaea,Talpidae,EULIPOTYPHLA_Talpidae,42,,,,,,
828,Talpa_occidentalis_MF958963.1,EULIPOTYPHLA,Talpa_occidentalis,Talpidae,EULIPOTYPHLA_Talpidae,42,,,,,,
829,Scaptochirus_moschatus_MG882411.1,EULIPOTYPHLA,Scaptochirus_moschatus,Talpidae,EULIPOTYPHLA_Talpidae,42,,,,,,
830,Mogera_robusta_KT934322.1,EULIPOTYPHLA,Mogera_robusta,Talpidae,EULIPOTYPHLA_Talpidae,42,,,,,,
831,Mogera_wogura_AB099482.1,EULIPOTYPHLA,Mogera_wogura,Talpidae,EULIPOTYPHLA_Talpidae,42,,,,,,
832,Hipposideros_armiger_JN980966.1,CHIROPTERA,Hipposideros_armiger,Hipposideridae,CHIROPTERA_Hipposideridae,86,Lineage1,28,28,Hipposideridae+Rhinonycteridae,CHIROPTERA_Hipposideridae,95
833,Rhinolophus_formosae_EU166918.1,CHIROPTERA,Rhinolophus_formosae,Rhinolophidae,CHIROPTERA_Rhinolophidae,90,Lineage2,28,28,Rhinolophidae,CHIROPTERA_Rhinolophidae,90
834,Rhinolophus_luctus_JN986580.1,CHIROPTERA,Rhinolophus_luctus,Rhinolophidae,CHIROPTERA_Rhinolophidae,90,Lineage2,28,,,,
835,Rhinolophus_ferrumequinum_tragatus_KT783534.1,CHIROPTERA,Rhinolophus_ferrumequinum,Rhinolophidae,CHIROPTERA_Rhinolophidae,90,Lineage2,28,,,,
836,Rhinolophus_yunnanensis_KY808508.1,CHIROPTERA,NA,Rhinolophidae,CHIROPTERA_Rhinolophidae,90,Lineage2,28,,,,
837,Rhinolophus_sinicus_sinicus_KP257597.1,CHIROPTERA,Rhinolophus_sinicus,Rhinolophidae,CHIROPTERA_Rhinolophidae,90,Lineage2,28,,,,
838,Rhinolophus_thomasi_KY124333.1,CHIROPTERA,Rhinolophus_thomasi,Rhinolophidae,CHIROPTERA_Rhinolophidae,90,Lineage2,28,,,,
839,Rhinolophus_affinis_MT845219.1,CHIROPTERA,Rhinolophus_affinis,Rhinolophidae,CHIROPTERA_Rhinolophidae,90,Lineage2,28,,,,
840,Rhinolophus_macrotis__KP162343.1,CHIROPTERA,Rhinolophus_macrotis,Rhinolophidae,CHIROPTERA_Rhinolophidae,90,Lineage2,28,,,,
841,Rhinolophus_rex_KT599913.1,CHIROPTERA,Rhinolophus_rex,Rhinolophidae,CHIROPTERA_Rhinolophidae,90,Lineage2,28,,,,
842,Rhinolophus_pumilus_AB061526.1,CHIROPTERA,NA,Rhinolophidae,CHIROPTERA_Rhinolophidae,90,Lineage2,28,,,,
843,Rhinolophus_monoceros_NC_005433.1,CHIROPTERA,NA,Rhinolophidae,CHIROPTERA_Rhinolophidae,90,Lineage2,28,,,,
844,Rhinolophus_pusillus_MN820985.1,CHIROPTERA,Rhinolophus_pusillus,Rhinolophidae,CHIROPTERA_Rhinolophidae,90,Lineage2,28,,,,
845,Macroglossus_sobrinus_MN816327.1,CHIROPTERA,Macroglossus_sobrinus,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
846,Nyctimene_cephalotes_MN816342.1,CHIROPTERA,Nyctimene_cephalotes,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
847,Sphaerias_blanfordi_MN816364.1,CHIROPTERA,Sphaerias_blanfordi,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
848,Megaerops_niphanae_MN816328.1,CHIROPTERA,Megaerops_niphanae,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
849,Cynopterus_sphinx__MT259587.1,CHIROPTERA,Cynopterus_sphinx,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
850,Cynopterus_brachyotis_KM659865.1,CHIROPTERA,Cynopterus_brachyotis,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
851,Eidolon_helvum_MN816307.1,CHIROPTERA,Eidolon_helvum,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
852,Pteropus_scapulatus_NC_002619.1,CHIROPTERA,Pteropus_scapulatus,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
853,Pteropus_dasymallus_AB042770.1,CHIROPTERA,Pteropus_dasymallus,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
854,Pteropus_vampyrus_KP214033.1,CHIROPTERA,Pteropus_vampyrus,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
855,Pteropus_alecto_KF726143.1,CHIROPTERA,Pteropus_alecto,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
856,Pteropus_ornatus_MN816344.1,CHIROPTERA,Pteropus_ornatus,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
857,Scotonycteris_zenkeri_occidentalis_MN816362.1,CHIROPTERA,Scotonycteris_zenkeri,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
858,Scotonycteris_bergmansi_MN816360.1,CHIROPTERA,NA,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
859,Casinycteris_ophiodon_MN816302.1,CHIROPTERA,Scotonycteris_ophiodon,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
860,Casinycteris_argynnis__MN816300.1,CHIROPTERA,Casinycteris_argynnis,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
861,Casinycteris_campomaanensis__MN816301.1,CHIROPTERA,Casinycteris_campomaanensis,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
862,Eonycteris_spelaea_MN816308.1,CHIROPTERA,Eonycteris_spelaea,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
863,Rousettus_amplexicaudatus_MN816353.1,CHIROPTERA,Rousettus_amplexicaudatus,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
864,Rousettus_leschenaultii_MN816354.1,CHIROPTERA,Rousettus_leschenaultii,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
865,Rousettus_aegyptiacus__MN816349.1,CHIROPTERA,Rousettus_aegyptiacus,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
866,Rousettus_obliviosus__MN816358.1,CHIROPTERA,Rousettus_obliviosus,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
867,Rousettus_madagascariensis__MN816357.1,CHIROPTERA,Rousettus_madagascariensis,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
868,Rousettus_lanosus__MN816365.1,CHIROPTERA,Stenonycteris?_lanosus,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
869,Plerotes_anchietae__MN816343.1,CHIROPTERA,Plerotes_anchietae,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
870,Megaloglossus_azagnyi_MN816329.1,CHIROPTERA,Megaloglossus_azagnyi,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
871,Megaloglossus_woermanni_MN816330.1,CHIROPTERA,Megaloglossus_woermanni,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
872,Myonycteris_torquata_MN816339.1,CHIROPTERA,Myonycteris_torquata,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
873,Myonycteris_relicta__MN816338.1,CHIROPTERA,Myonycteris_relicta,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
874,Myonycteris_angolensis__MN816335.1,CHIROPTERA,Epomophorus_angolensis,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
875,Myonycteris_leptodon_MN816337.1,CHIROPTERA,Myonycteris_leptodon,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
876,Hypsignathus_monstrosus_MN816326.1,CHIROPTERA,Hypsignathus_monstrosus,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
877,Epomops_franqueti_MN816325.1,CHIROPTERA,Epomops_franqueti,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
878,Epomops_buettikoferi_MN816323.1,CHIROPTERA,Epomops_buettikoferi,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
879,Nanonycteris_veldkampii_MN816340.1,CHIROPTERA,Nanonycteris_veldkampii,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
880,Epomophorus_wahlbergi__MN816317.1,CHIROPTERA,Epomophorus_wahlbergi,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
881,Epomops_dobsonii__MN816324.1,CHIROPTERA,Epomops_dobsonii,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
882,Epomophorus_labiatus__MN816315.1,CHIROPTERA,Epomophorus_labiatus,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
883,Micropteropus_pusillus__MN816333.1,CHIROPTERA,NA,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
884,Epomophorus_gambianus_MN816312.1,CHIROPTERA,Epomophorus_gambianus,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
885,Epomophorus_crypturus__MN816310.1,CHIROPTERA,Epomophorus_crypturus,Pteropodidae,CHIROPTERA_Pteropodidae,191,,,,,,
