,Seq.Names,Order.FTL,Family.FTL,Tree.Tips,Clade.Sizes,Lineages,Sisters,Sister,Label,Tree.Tip,Clade.Size
199,Alosa_sapidissima_HQ331537.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
200,Alosa_alosa_NC_009575.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
201,Microthrissa_congica_NC_016695.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
202,Odaxothrissa_vittata_NC_009590.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
203,Pellonula_leonensis_NC_009591.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
204,Dorosoma_petenense_NC_009580.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
205,Dorosoma_cepedianum_MG570459.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
206,Anodontostoma_chacunda_KC466691.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
207,Konosirus_punctatus_MT801134.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
208,Clupanodon_thrissa_JX075099.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
209,Nematalosa_nasus_KC466692.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
210,Nematalosa_japonica_NC_009586.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
211,Nematalosa_erebi_MK029349.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
212,Nematalosa_come_KC466693.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
213,Ethmalosa_fimbriata_NC_009582.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
214,Sardinella_maderensis_NC_009587.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
215,Sardinella_melanura_MT753445.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
216,Sardinella_zunasi_MW118114.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
217,Sardinella_jussieu_KY964441.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
218,Sardinella_fijiensis_MH011393.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
219,Sardinella_gibbosa_KU665488.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
220,Sardinella_longiceps_MG251951.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
221,Sardinella_lemuru_MF536754.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
222,Clupea_harengus_KC193710.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
223,Clupea_pallasii_NC_009578.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
224,Sprattus_sprattus_MN122923.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,,,,
225,Sundasalanx_mekongensis_AP006232.1,Clupeiformes,Clupeidae,Clupeiformes_Clupeidae,200,Lineage1,13,13,Clupeidae,Clupeiformes_Clupeidae,200
226,Dussumieria_elopsoides_NC_035063.1,Clupeiformes,Dussumieriidae,Clupeiformes_Dussumieriidae,9,Lineage2,13,13,Dussumieriidae,Clupeiformes_Dussumieriidae,9
227,Etrumeus_teres_NC_009583.1,Clupeiformes,Dussumieriidae,Clupeiformes_Dussumieriidae,9,Lineage2,13,,,,
228,Ilisha_striatula_MK391600.1,Clupeiformes,Pristigasteridae,Clupeiformes_Pristigasteridae,38,Lineage1,14,,,,
229,Ilisha_elongata_MT471265.1,Clupeiformes,Pristigasteridae,Clupeiformes_Pristigasteridae,38,Lineage1,14,,,,
230,Pellona_flavipinnis_NC_014268.1,Clupeiformes,Pristigasteridae,Clupeiformes_Pristigasteridae,38,Lineage1,14,,,,
231,Ilisha_africana_NC_009584.1,Clupeiformes,Pristigasteridae,Clupeiformes_Pristigasteridae,38,Lineage1,14,14,Pristigasteridae,Clupeiformes_Pristigasteridae,38
232,Chirocentrus_dorab_AP006229.1,Clupeiformes,Chirocentridae,Clupeiformes_Chirocentridae,3,Lineage2,14,14,Chirocentridae,Clupeiformes_Chirocentridae,3
233,Gonorynchus_abbreviatus_NC_011018.1,Gonorynchiformes,Gonorynchidae,Gonorynchiformes_Gonorynchidae,5,,,,,,
234,Gonorynchus_greyi_AB054134.1,Gonorynchiformes,Gonorynchidae,Gonorynchiformes_Gonorynchidae,5,,,,,,
235,Parakneria_cameronensis_NC_007891.1,Gonorynchiformes,Kneriidae,Gonorynchiformes_Kneriidae,31,Lineage1,15,,,,
236,Phractolaemus_ansorgii_AB070243.1,Gonorynchiformes,Kneriidae,Gonorynchiformes_Kneriidae,31,Lineage1,15,,,,
237,Grasseichthys_gabonensis_NC_007890.1,Gonorynchiformes,Kneriidae,Gonorynchiformes_Kneriidae,31,Lineage1,15,15,Kneriidae,Gonorynchiformes_Kneriidae,31
238,Chanos_chanos_AB054133.1,Gonorynchiformes,Chanidae,Gonorynchiformes_Chanidae,1,Lineage2,15,15,Chanidae,Gonorynchiformes_Chanidae,1
239,Paedocypris_micromegethes_MT909824.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
240,Paedocypris_progenetica_AP011287.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
241,Paedocypris_carbunculus_MT909825.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
242,Crossocheilus_atrilimes_NC_029447.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
243,Schizopyge_niger_KF600712.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
244,Acrossocheilus_wenchowensis_KC495074.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
245,Danio_margaritatus_KT768120.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
246,Cirrhinus_reba_KX950695.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
247,Garra_qiaojiensis_KF727438.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
248,Labeo_boggut_NC_029450.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
249,Labeo_bata_AP011198.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
250,Cirrhinus_mrigala_JQ838173.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
251,Labeo_calbasu_MZ504855.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
252,Labeo_fimbriatus_KP025676.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
253,Catla_catla_JQ838172.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
254,Labeo_rohita_KR185963.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
255,Labeo_nasus_NC_029449.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
256,Labeo_batesii_NC_008656.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
257,Labeo_coubie_NC_033963.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
258,Labeo_altivelis_NC_029444.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
259,Labeo_senegalensis_AB238968.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
260,Epalzeorhynchos_frenatus_NC_033962.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
261,Crossocheilus_siamensis_KX686103.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
262,Lobocheilos_melanotaenia_NC_033961.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
263,Cirrhinus_molitorella_KF160921.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
264,Garra_salweenica_KF752478.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
265,Osteochilus_hasseltii_NC_029442.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
266,Osteochilus_salsburyi_JX220892.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
267,Garra_pingi_pingi_MF958973.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
268,Discogobio_yunnanensis_KJ997760.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
269,Discocheilus_wui_KX840358.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
270,Discolabeo_wuluoheensis_KX840359.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
271,Discogobio_laticeps_MH127917.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
272,Discogobio_tetrabarbatus_KJ669372.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
273,Discogobio_macrophysallidos_MT536775.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
274,Rectoris_posehensis_KF752479.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
275,Sinilabeo_rendahli_KT336714.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
276,Semilabeo_obscurus_MG560823.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
277,Parasinilabeo_longicorpus_MN123555.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
278,Parasinilabeo_assimilis_KP003984.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
279,Sinocrossocheilus_liuchengensis_MF817726.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
280,Pseudogyrinocheilus_prochilus_KJ684987.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
281,Ptychidio_macrops_MF457481.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
282,Ptychidio_jordani_KJ620837.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
283,Pseudocrossocheilus_tridentis_MN794204.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
284,Sinocrossocheilus_bamaensis_KY404235.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
285,Akrokolioplax_bicornis_KF752477.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
286,Crossocheilus_burmanicus_NC_029446.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
287,Caecobarbus_geertsii_MK457704.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
288,Garra_kempi_KX670381.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
289,Garra_orientalis_JX290078.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
290,Labeo_pangusia_NC_029451.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
291,Carassius_carassius_JQ911695.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
292,Carassius_auratus_x_AY694420.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
293,Carassioides_acuminatus_KX602324.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
294,Cyprinus_carpio_MK088487.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
295,Cyprinus_multitaeniata_KU373073.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
296,Procypris_mera_MN229744.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
297,Procypris_rabaudi_EU082030.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
298,Sinocyclocheilus_jii_MF100765.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
299,Sinocyclocheilus_bicornutus_KX528071.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
300,Sinocyclocheilus_altishoulderus_FJ984568.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
301,Sinocyclocheilus_furcodorsalis_GU589570.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
302,Sinocyclocheilus_microphthalmus_MN145877.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
303,Sinocyclocheilus_yishanensis_MK387704.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
304,Sinocyclocheilus_longibarbatus_MT361975.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
305,Sinocyclocheilus_lingyunensis_MW411665.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
306,Puntius_sachsii_MZ364158.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
307,Sinocyclocheilus_multipunctatus_MG026730.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
308,Sinocyclocheilus_anophthalmus_KF892542.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
309,Sinocyclocheilus_tingi_MG323567.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
310,Sinocyclocheilus_grahami_GQ148557.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
311,Sinocyclocheilus_qujingensis_MH937706.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
312,Sinocyclocheilus_oxycephalus_MG686610.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
313,Puntius_semifasciolatus_KC113209.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
314,Puntius_snyderi_KC113210.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
315,Bangana_decora_KM999224.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
316,Cyclocheilichthys_enoplos_JQ700301.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
317,Barbonymus_schwanenfeldii_KU498040.2,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
318,Poropuntius_huangchuchieni_MN723896.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
319,Mystacoleucus_marginatus_KF697091.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
320,Barbonymus_gonionotus_NC_008655.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
321,Puntius_tetrazona_EU287909.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
322,Hampala_macrolepidota_KF670818.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
323,Barbodes_binotatus_KY305681.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
324,Osteobrama_belangeri_KY887473.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
325,Sahyadria_denisonii_KF019637.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
326,Puntius_chalakkudiensis_JX311437.2,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
327,Puntius_ticto_AB238969.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
328,Systomus_sarana_sarana_KU886061.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
329,Acrossocheilus_longipinnis_MK296412.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
330,Barbus_trimaculatus_NC_008666.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
331,Tor_khudree_KX950700.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
332,Tor_mosal_mahanadicus_KU870466.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
333,Tor_tambra_KJ880044.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
334,Tor_tor_KR868705.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
335,Neolissochilus_benasi_MN598560.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
336,Tor_douronensis_KJ880045.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
337,Tor_sinensis_KF305826.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
338,Tor_malabaricus_MG397041.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
339,Neolissochilus_heterostomus_MW762597.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
340,Neolissochilus_hexagonolepis_KM668070.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
341,Hypselobarbus_pulchellus_KX177967.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
342,Gymnocypris_chui_MF459673.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
343,Labeobarbus_intermedius_KX419437.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
344,Spinibarbus_sinensis_KF214722.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
345,Spinibarbus_denticulatus_KC852197.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
346,Spinibarbus_hollandi_KM401857.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
347,Onychostoma_macrolepis_MT024680.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
348,Scaphiodonichthys_acanthopterus_JX486026.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
349,Onychostoma_alticorpus_KC791686.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
350,Onychostoma_simum_KF021233.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
351,Acrossocheilus_barbodon_KF113879.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
352,Acrossocheilus_monticola_KT367805.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
353,Onychostoma_rara_KF626377.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
354,Acrossocheilus_paradoxus_KT991436.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
355,Acrossocheilus_fasciatus_KF781289.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
356,Acrossocheilus_parallens_KP257293.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
357,Acrossocheilus_kreyenbergii_KY094969.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
358,Onychostoma_lepturum_MT449680.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
359,Onychostoma_barbatulum_KC896762.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
360,Acrossocheilus_beijiangensis_KY131976.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
361,Acrossocheilus_spinifer_KY131975.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
362,Diptychus_maculatus_KP641341.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
363,Gymnodiptychus_pachycheilus_KJ139979.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
364,Gymnodiptychus_dybowskii_KX688545.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
365,Ptychobarbus_dipogon_KF597526.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
366,Ptychobarbus_kaznakovi_KM268050.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
367,Schizopygopsis_anteroventris_KP641340.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
368,Gymnocypris_potanini_KU896808.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
369,Gymnocypris_waddellii_MT185928.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
370,Schizopygopsis_stoliczkai_KP641343.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
371,Schizopygopsis_malacanthus_KR527479.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
372,Platypharodon_extremus_KJ789858.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
373,Gymnocypris_przewalskii_AB239595.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
374,Herzensteinia_microcephalus_KP053957.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
375,Schizopygopsis_kessleri_MN857243.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
376,Schizopygopsis_pylzovi_KY511123.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
377,Percocypris_tchangi_retrodorslis_MT527960.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
378,Percocypris_pingi_JX316026.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
379,Schizothorax_waltoni_KC513574.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
380,Schizothorax_pseudoaksaiensis_KM079630.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
381,Schizothorax_eurystomus_KY436758.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
382,Schizothorax_biddulphi_JQ844133.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
383,Schizothorax_labiatus_KF739398.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
384,Schizothorax_plagiostomus_KF928796.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
385,Schizothorax_oconnori_x_MK105912.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
386,Schizothorax_macropogon_KC020113.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
387,Schizothorax_molesworthi_MG171194.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
388,Schizothorax_yunnanensis_paoshanensis_KR780749.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
389,Oreinus_myzostomus_MW786773.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
390,Oreinus_dulongensis_MW748176.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
391,Schizothorax_lissolabiatus_KF752480.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
392,Schizothorax_griseus_MF688995.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
393,Schizothorax_lantsangensis_KP143725.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
394,Schizothorax_dolichonema_KJ184546.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
395,Cyprinion_semiplotum_MN603795.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
396,Barbus_barbus_NC_008654.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
397,Luciobarbus_capito_JX987313.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
398,Schizothorax_curvilabiatus_MF804977.1,Cypriniformes,Cyprinidae,Cypriniformes_Cyprinidae,2950,Lineage1,16,,,,
